grade,date,subject,learn,book1_grade,book1_subject,book1_serie,book1_interactive,book1_pages,book2_grade,book2_subject,book2_serie,book2_interactive,book2_pages,book3_grade,book3_subject,book3_serie,book3_interactive,book3_pages
1,10/11,es,Reconoce el efecto de las emociones en su conducta y en sus relaciones con los demás.,,,,,,1,es,socio,,12 y 13,,,,,
1,10/11,art,Ensaya canciones o rondas infantiles utilizando movimientos coordinados para lograr sincronía con sus compañeros.,1,art,santillana,,298 y 299,,,,,,,,,,
1,10/11,cm,"Reconoce las distintas partes del cuerpo, y practica hábitos de higiene y alimentación para cuidar su salud.",1,cm,santillana,,114 y 115,,,,,,1,cm,sep,,20 a 25
1,10/11,lm,Reconoce el valor sonoro de las letras al escribir o dictar palabras y oraciones.,1,lm,santillana,, 37,,,,,,1,lm,sep,,"16 y 17


"
1,10/11,vs,Expresa ideas acerca de la importancia de incluir en su consumo diario alimentos saludables de los distintos grupos.,1,vs,vidasaludable,https://packgoogle-pro.s3.amazonaws.com/vida-saludable/laguia_recursos/trim1/cgn2_t1/index.html,138 y 139,,,,,,,,,,
1,10/12,mat,Construye configuraciones utilizando figuras geométricas.,1,mat,santillana,,82 y 83,1,mat,detectives,,11,1,mat,sep,,24 a 29
1,10/12,fcye,"Reconoce el valor que tiene como persona al 
reflexionar y expresar sus ideas, emociones, 
sentimientos, deseos y necesidades, y al ser consciente de cuidarse y cuidar a otras personas entre su familia, amigas, amigos y grupo escolar.",1,fcye,santillana,,126 y 127,,,,,,1,fcye,sep,,10 a 17
1,10/12,lm,"Explora los acervos para elegir algunos textos informativos, que leerá con algún propósito.",1,lm,santillana,,40 y 41,,,,,,1,lm,sep,,22
1,10/12,art,"Intercambia opiniones, sensaciones y emociones que experimentó al presentar el trabajo artístico frente a público, para hacer una valoración personal de la experiencia.",1,art,santillana,,422 a 423,,,,,,,,,,
1,10/12,ef,"Explora la combinación de los patrones básicos de movimiento en diferentes actividades y juegos, con la finalidad de favorecer el control de sí.",1,ef,santillana,,160 y 161,,,,,,,,,,
1,10/13,cm,"Reconoce las distintas partes del cuerpo, y practica hábitos de higiene y alimentación para cuidar su salud.",1,cm,santillana,,114 y 115,,,,,,1,cm,sep,,20 a 25
1,10/13,mat,Construye configuraciones utilizando figuras geométricas.,1,mat,santillana,,82 y 83,1,mat,detectives,,11,1,mat,sep,,24 a 29
1,10/13,lm,Lee los textos seleccionados con el apoyo del docente y adquiere autonomía para hacerlo por sí mismo a lo largo del grado.,1,lm,santillana,,50 y 51,,,,,,1,lm,sep,,32 a 37
1,10/13,ing,Participa en la exploración de señalizaciones.,,,,,,,,,,,,,,,
1,10/13,ced,"Reconoce el valor que tiene como persona al reflexionar y expresar sus ideas, emociones, sentimientos, deseos y necesidades, y al ser consciente de cuidarse y cuidar a otras personas entre su familia, amigas, amigos 
y grupo escolar.",1,ced,santillana,,126 y 127,,,,,,1,fcye,sep,,10 a 17
1,10/14,lmb,Identifica las similitudes gráfico-sonoras de palabras que inician o terminan igual.,1,lmb,santillana,,72 y 73,,,,,,1,lm,sep,,"57, 59 a 61 y 69 "
1,10/14,art,"Genera sonidos y silencios con distintas partes del cuerpo, y reconoce sus diferencias.",1,art,santillana,,416 y 417,,,,,,,,,,
1,10/14,cm,"Reconoce que es una persona única y valiosa que tiene derecho a la identidad y a vivir en una familia que le cuide, proteja y brinde afecto.",1,cm,santillana,,116 y 117,,,,,,1,cm,sep,,22 a 27
1,10/14,mat,"Lee, escribe y ordena números naturales hasta 100.",1,mat,santillana,,84 y 85,1,mat,detectives,,12,1,mat,sep,,30 y 31
1,10/14,ef,"Explora la combinación de los patrones básicos de movimiento en diferentes actividades y juegos, con la finalidad de favorecer el control de sí.",1,ef,santillana,,160 y 161,,,,,,,,,,
1,10/15,mat,"Lee, escribe y ordena números naturales hasta 100.",1,mat,santillana,,86,1,mat,detectives,,24 y 25,1,mat,sep,,32 a 35
1,10/15,cm,"Reconoce que es una persona única y valiosa que tiene derecho a la identidad y a vivir en una familia que le cuide, proteja y brinde afecto.",1,cm,santillana,,116 y 117,,,,,,1,cm,sep,,22 a 27
1,10/15,es,"Utiliza, con apoyo de un mediador, técnicas para el control de impulsos provocados por
 emociones aflictivas.",,,,,,1,es,socio,,38 y 39,,,,,
1,10/15,art,"Genera sonidos y silencios con distintas partes del cuerpo, y reconoce sus diferencias.",1,art,santillana,,416 y 417,,,,,,,,,,
1,10/15,vs,"Practica hábitos de higiene personal y limpieza del entorno, que le ayudan a cuidar 
la salud familiar, en la escuela y la comunidad.",1,vs,vidasaludable,https://packgoogle-pro.s3.amazonaws.com/vida-saludable/laguia_recursos/trim1/cgn4_t1/index.html,143 y 144,,,,,,,,,,
