grade,date,subject,learn,book1_grade,book1_subject,book1_serie,book1_interactive,book1_pages,book2_grade,book2_subject,book2_serie,book2_interactive,book2_pages,book3_grade,book3_subject,book3_serie,book3_interactive,book3_pages
5,09/20,art,Explora diversas maneras de realizar una obra tridimensional para proponer una opción original.,4,art,santillana,,"16 y 17, 164 y 165",,,,,,,,,,
5,09/20,es,"Analiza episodios emocionales que ha vivido recientemente, considerando elementos como causas, experiencia, acción y consecuencias.",,,,,,5,es,socio,,14 y 15,,,,,
5,09/20,cn,Analiza sus necesidades nutrimentales en relación con las características de la dieta correcta y las costumbres alimentarias de su comunidad para propiciar la toma de decisiones que impliquen mejorar su alimentación.,5,cn,santillana,,90 y 91,,,,,,5,cn,sep,,11 a 17
5,09/20,geo,Reconoce y ubica las líneas imaginarias de la Tierra.,5,geo,santillana,,108 y 109,,,,,,5,geo,sep,,"11, 12, 29 a 31"
5,09/20,vs,"Practica hábitos de higiene y limpieza que favorecen el cuidado de sí con base en la importancia que tienen para su salud, la de su familia y comunidad.",5,vs,santillana,,152 y 153,,,,,,,,,,
5,09/21,mat,Resuelve problemas en los cuales es necesario extraer información de tablas o gráficas de barras.,5,mat,santillana,,376 y 377,5,mat,detectives,,52,5,mat,sep,,144 a 150
5,09/21,cn,Analiza sus necesidades nutrimentales en relación con las características de la dieta correcta y las costumbres alimentarias de su comunidad para propiciar la toma de decisiones que impliquen mejorar su alimentación.,5,cn,santillana,,90 y 91,,,,,,5,cn,sep,,11 a 17
5,09/21,esp,Lee pasajes de textos informativos de contenido académico y analiza algunos recursos del lenguaje que contribuyen a presentar y organizar las ideas.,5,esp,santillana,,36,,,,,,5,esp,sep,,39 y 40
5,09/21,hist,Ubica los principales acontecimientos de las últimas décadas y aplica los términos década y siglo.,,,,,,,,,,,5,hist,sep,,12 a 17
5,09/21,ef,"Valora sus habilidades y destrezas motrices al participar en situaciones de juego e iniciación deportiva, lo que le permite sentirse y saberse competente.",4,ef,santillana,,454 y 455,,,,,,,,,,
5,09/22,geo,Reconoce la inclinación del eje terrestre y sus efectos sobre la Tierra.,5,geo,santillana,,108 y 109,,,,,,5,geo,sep,,"11, 12, 29 a 31"
5,09/22,mat,Resolución de problemas que impliquen sumar o restar fracciones cuyos denominadores son múltiplos uno de otro.,5,mat,santillana,,54 y 55,5,mat,detectives,,7,5,mat,sep,,10 a 12
5,09/22,fcye,"Explica situaciones que pueden afectar su dignidad e integridad personal y sus derechos, se apoya en otras personas e instituciones para protegerse y defenderse.",5,fcye,santillana,,142 y 143,,,,,,5,fcye,sep,,10 a 19
5,09/22,esp,Identifica información complementaria en dos textos que relatan sucesos relacionados.,5,esp,santillana,,"40 a 42, 44 y 45",,,,,,5,esp,sep,,"43, 44, 45, 47 y 48"
5,09/22,ced,"Explica situaciones que pueden afectar su dignidad e integridad personal y sus derechos, se apoya en otras personas e instituciones para protegerse y defenderse.",5,ced,santillana,,142 y 143,,,,,,5,fcye,sep,,10 a 19
5,09/23,mat,Resolución de problemas que impliquen sumar o restar fracciones cuyos denominadores son múltiplos uno de otro.,5,mat,santillana,,54 y 55,5,mat,detectives,,7,5,mat,sep,,10 a 12
5,09/23,hist,Describe la situación económica y las diferentes formas de gobierno que se proponían para la nación mexicana en las primeras décadas de vida independiente.,5,hist,santillana,,124 y 125,,,,,,5,hist,sep,,18 a 20
5,09/23,esp,"Identifica las características de las fábulas, y sus semejanzas y diferencias con los refranes. Comprende la función de fábulas y refranes. Interpreta el significado de fábulas y refranes.",5,esp,santillana,,24 a 27,,,,,,5,esp,sep,,19 a 24
5,09/23,art,"Selecciona una obra teatral infantil (autores mexicanos), para presentarla ante público, como resultado de una investigación y debate colectivo sobre las características artísticas y expresivas de, al menos, tres escritores mexicanos.",5,art,santillana,,"16 y 17, 180 y 181",,,,,,,,,,
5,09/23,ef,"Integra sus habilidades motrices en retos y situaciones de juego e iniciación deportiva, con la intención de reconocer sus límites, posibilidades y potencialidades.",5,ef,santillana,,178 y 179,,,,,,,,,,
5,09/24,espb,"Identifica las características de las fábulas, y sus semejanzas y diferencias con los refranes. Comprende la función de fábulas y refranes. Interpreta el significado de fábulas y refranes.",5,espb,santillana,,24 a 27,,,,,,5,esp,sep,,21 a 24
5,09/24,mat,Resolución de problemas que impliquen sumar o restar fracciones cuyos denominadores son múltiplos uno de otro.,5,mat,santillana,,54 y 55,5,mat,detectives,,7,5,mat,sep,,10 a 12
5,09/24,ing,Escucha y explora noticias vinculadas a contextos familiares y habituales.,,,,,,,,,,,,,,,
5,09/24,es,Practica respuestas emocionales saludables que le ayudan a experimentar la emoción sin que se genere una situación de conflicto que afecte a los demás.,,,,,,5,es,socio,,14 y 15,,,,,
5,09/24,vs,Propone alternativas de actividades físicas que puede realizar dentro y fuera de la escuela para su bienestar.,5,vs,vidasaludable,https://packgoogle-pro.s3.amazonaws.com/vida-saludable/laguia_recursos/trim1/cgn1_t1/index.html,161,,,,,,,,,,
