grade,date,subject,learn,book1_grade,book1_subject,book1_serie,book1_interactive,book1_pages,book2_grade,book2_subject,book2_serie,book2_interactive,book2_pages,book3_grade,book3_subject,book3_serie,book3_interactive,book3_pages
1,10/18,es,Identifica las emociones que lo hacen sentir bien.,,,,,,1,es,socio,,14 y 15,,,,,
1,10/18,art,"Genera sonidos y silencios con distintas partes del cuerpo, y reconoce sus diferencias.",1,art,santillana,,162 y 163,,,,,,,,,,
1,10/18,cm,"Reconoce que es una persona única y valiosa que tiene derecho a la identidad y a vivir en una familia que le cuide, proteja y brinde afecto.",1,cm,santillana,,116 y 117,,,,,,1,cm,sep,,22 a 25
1,10/18,lm,"Recupera, con ayuda del profesor, la trama de los cuentos leídos.",1,lm,santillana,,332 y 333,,,,,,1,lm,sep,,186 y 187
1,10/18,vs,"Expresa razones acerca de por qué los alimentos procesados ponen en riesgo la salud, con base en los sellos de advertencia que presentan.",1,vs,vidasaludable,https://packgoogle-pro.s3.us-east-1.amazonaws.com/vida-saludable/laguia_recursos/trim1/bgn2_t1/index.html ,395,,,,,,,,,,
1,10/19,mat,"Lee, escribe y ordena números naturales hasta 100.",1,mat,santillana,,86,1,mat,detectives,,14,1,mat,sep,,32
1,10/19,fcye,Reconoce su nombre y nacionalidad como parte de su identidad que le permite acceder y ejercer sus derechos.,1,fcye,santillana,,130 y 131,,,,,,1,fcye,sep,,18 a 21
1,10/19,lm,Trabaja con su nombre y el de sus compañeros.,1,lm,santillana,,30 y 31,,,,,,1,lm,sep,,12 y 13
1,10/19,art,"Identifica distintas formas que puede realizar con su cuerpo, para explorar sus posibilidades.",1,art,santillana,,298 y 299,,,,,,,,,,
1,10/19,ef,"Explora la combinación de los patrones básicos de movimiento en diferentes actividades y juegos, con la finalidad de favorecer el control de sí.",1,ef,santillana,,160 y 161,,,,,,,,,,
1,10/20,cm,"Reconoce que es una persona única y valiosa que tiene derecho a la identidad y a vivir en una familia que le cuide, proteja y brinde afecto.",1,cm,santillana,,116 y 177,,,,,,1,cm,sep,,22 a 25
1,10/20,mat,"Lee, escribe y ordena números naturales hasta 100.",1,mat,santillana,,84 y 85,1,mat,detectives,,12 y 13,1,mat,sep,,30 y 31
1,10/20,lm,"Recupera, con ayuda del profesor, la trama de los cuentos leídos.",1,lm,santillana,,116 y 177,,,,,,1,lm,sep,,186 y 187
1,10/20,ing,Reconoce partes del cuerpo por su nombre.,,,,,,,,,,,,,,,
1,10/20,ced,Reconoce su nombre y nacionalidad como parte de su identidad que le permite acceder y ejercer sus derechos.,1,ced,santillana,,130 y 131,,,,,,1,fcye,sep,,10 a 13
1,10/21,lmb,"Reconoce algunas letras del alfabeto de su lengua indígena, su forma y su nombre.",1,lmb,santillana,,37,,,,,,1,lm,sep,,14
1,10/21,art,"Identifica distintas formas que puede realizar con su cuerpo, para explorar sus posibilidades.",1,art,santillana,,298 y 299,,,,,,,,,,
1,10/21,cm,"Reconoce que es una persona única y valiosa que tiene derecho a la identidad y a vivir en una familia que le cuide, proteja y brinde afecto.",1,cm,santillana,,116 y 117,,,,,,1,cm,sep,,26 y 27
1,10/21,mat,"Lee, escribe y ordena número naturales hasta 100.",1,mat,santillana,,84 y 85,1,mat,detectives,,12 y 13,1,mat,sep,,30 y 31
1,10/21,ef,"Explora la combinación de los patrones básicos de movimiento en diferentes actividades y juegos, con la finalidad de favorecer el control de sí.",1,ef,santillana,,160 y 161,,,,,,,,,,
1,10/22,mat,"Lee, escribe y ordena números naturales hasta 100.",1,mat,santillana,,86 y 87,1,mat,detectives,,14 y 15,1,mat,sep,,32 a 35
1,10/22,cm,"Reconoce que es una persona única y valiosa que tiene derecho a la identidad y a vivir en una familia que le cuide, proteja y brinde afecto.",1,cm,santillana,,116 y 117,,,,,,1,cm,sep,,26 y 27
1,10/22,es,Reconoce responsabilidades y acciones que le ayudan a valerse por sí mismo.,,,,,,1,es,socio,,30 y 31,,,,,
1,10/22,art,"Identifica distintas formas que puede realizar con su cuerpo, para explorar sus posibilidades.",1,art,santillana,,298 y 299,,,,,,,,,,
1,10/22,vs,Reconoce que existen enfermedades transmisibles y que la práctica de higiene y limpieza reduce el riesgo de contraerlas.,1,vs,vidasaludable,https://packgoogle-pro.s3.us-east-1.amazonaws.com/vida-saludable/laguia_recursos/trim1/cgn4_t1/index.html ,281,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
