grade,date,subject,learn,book1_grade,book1_subject,book1_serie,book1_interactive,book1_pages,book2_grade,book2_subject,book2_serie,book2_interactive,book2_pages,book3_grade,book3_subject,book3_serie,book3_interactive,book3_pages
3,10/18,es,Emplea técnicas de atención y regulación de impulsos para regresar a un estado de bienestar ante una situación aflictiva.,,,,,,3,es,socio,,52 y 53,,,,,
3,10/18,art,Compara piezas artísticas bidimensionales e identifica sus características.,3,art,santillana,,"16, 17, 158 y 159 ",,,,,,,,,,
3,10/18,cn,"Explica la interacción de los sistemas digestivo, circulatorio y excretor en la nutrición.",3,cn,santillana,,88 a 91,,,,,,3,cn,sep,,28 a 31
3,10/18,lm,"Identifica las diferencias generales entre discurso directo e indirecto. 
Emplea signos de interrogación y admiración, y guiones.
Identifica diferencias entre oralidad y escritura, y el empleo de algunos recursos gráficos para dar sentido a la expresión.",3,lm,santillana,,314 y 315,,,,,,3,esp,sep,,121
3,10/18,vs,"Toma decisiones respecto del consumo de alimentos procesados, con base en la información de los sellos y advertencias 
asociada a enfermedades.",3,vs,vidasaludable,"https://packgoogle-pro.s3.amazonaws.com/vida-saludable/laguia_recursos/trim3/rdvsset3e1-gen/index.html

",424 y 425,,,,,,,,,,
3,10/19,lm,Respeta y valora la diversidad social y cultural de las personas. ,3,lm,santillana,,340 y 341  ,,,,,,3,esp,sep,,218 y 219
3,10/19,mat,Desarrollo de estrategias para el cálculo rápido de los productos de dígitos necesarios al resolver problemas u operaciones.,3,mat,santillana,,54 y 55,3,mat,detectives,,10 y 11,3,mat,sep,,18 a 22
3,10/19,fcye,Distingue situaciones cotidianas que favorecen u obstaculizan el cumplimiento de su derecho a una vida digna.,3,fcye,santillana,,124 y 125,,,,,,3,fcye,sep,,20 a 29
3,10/19,cn,Explica algunas medidas para prevenir accidentes que pueden lesionar el sistema locomotor.,3,cn,santillana,,86 y 87,,,,,,3,cn,sep,,26 y 27
3,10/19,ef,"Explora sus habilidades motrices al participar en situaciones que implican desplazamientos y manejo de diferentes objetos, para adaptarlas a las 
condiciones que se presentan. ",3,ef,santillana,,156 y 157,,,,,,,,,,
3,10/20,mat,Desarrollo de estrategias para el cálculo rápido de los productos de dígitos necesarios al resolver problemas u operaciones.,3,mat,santillana,,54 y 55,3,mat,detectives,,10 y 11,3,mat,sep,,18 a 22 
3,10/20,art,Compara piezas artísticas bidimensionales e identifica sus características.,3,art,santillana,,"16 y 17, 158 y 159",,,,,,,,,,
3,10/20,cn,Explica algunas medidas para prevenir accidentes que pueden lesionar el sistema locomotor.,3,cn,santillana,,86 y 87,,,,,,3,cn,sep,,26 y 27
3,10/20,lm,"Emplea signos de interrogación y admiración, y 
guiones.
Identifica diferencias entre oralidad y escritura, y el empleo de algunos recursos gráficos para dar sentido a la expresión.",3,lm,santillana,,316 y 317,,,,,,3,esp,sep,,161 a 163
3,10/20,ced,Distingue situaciones cotidianas que favorecen u obstaculizan el cumplimiento de su derecho a una vida digna.,3,ced,santillana,,124 y 125,,,,,,3,fcye,sep,,20 a 29
3,10/21,cn,Explica algunas medidas para prevenir accidentes que pueden lesionar el sistema locomotor.,3,cn,santillana,,86 y 87,,,,,,3,cn,sep,,26 y 27
3,10/21,mat,Desarrollo de estrategias para el cálculo rápido de los productos de dígitos necesarios al resolver problemas u operaciones.,3,mat,santillana,,54 y 55,3,mat,detectives,,10 y 11,3,mat,sep,,18 a 22
3,10/21,lmb,Escucha y comprende los relatos e historias que cuentan los sabios de la comunidad.,3,lmb,santillana,,24 y 25,,,,,,3,esp,sep,,26 a 28 
3,10/21,art,"Explora diversas maneras de realizar un trabajo artístico bidimensional, para proponer una opción original.",3,art,santillana,,"164 y 165, 306 y 307",,,,,,,,,,
3,10/21,ef,"Explora sus habilidades motrices al participar en situaciones que implican desplazamientos y manejo de diferentes objetos, para adaptarlas a las condiciones que se presentan.",3,ef,santillana,,156 y 157,,,,,,,,,,
3,10/22,mat,"Uso de caminos cortos para multiplicar dígitos por 10 o por sus múltiplos (20, 30, etcétera).",3,mat,santillana,,56 y 57,3,mat,detectives,,12 y 13,3,mat,sep,,23 y 24
3,10/22,ing,Escucha diálogos en los que se utilizan expresiones para obtener lo que se quiere.,,,,,,,,,,,,,,,
3,10/22,art,"Explora diversas maneras de realizar un trabajo artístico bidimensional, para proponer una opción original.",3,art,santillana,,"16, 17, 158 y 159",,,,,,,,,,
3,10/22,es,"Genera productos originales de tipo científico, artístico o lúdico utilizando sus conocimientos y habilidades.",,,,,,,,,,,,,,,
3,10/22,vs,Relaciona los hábitos de higiene y limpieza con las condiciones del ambiente que inciden en la transmisión de alguna enfermedad común en el lugar donde vive.,3,vs,vidasaludable,"https://packgoogle-pro.s3.amazonaws.com/vida-saludable/laguia_recursos/trim3/rdvsset3e3-gen/index.html

",138,,,,,,,,,,
