grade,date,subject,learn,book1_grade,book1_subject,book1_serie,book1_interactive,book1_pages,book2_grade,book2_subject,book2_serie,book2_interactive,book2_pages,book3_grade,book3_subject,book3_serie,book3_interactive,book3_pages
2,10/04,vs,Consciencia de sí para la adquisición de estilos de vida.,2,vs,vidasaludable,https://packgoogle-pro.s3.amazonaws.com/vida-saludable/laguia_recursos/trim2/rdvspbt2e3-gen/index.html,269,,,,,,,,,,
2,10/04,es,Reconoce y expresa qué acciones generan bienestar y malestar en diferentes escenarios.,2,es,santillana,,144 a 147,2,es,socio,,32 y 33,,,,,
2,10/04,art,"Responde con movimientos o formas corporales estáticas a sonidos y silencios, para explorar posibilidades expresivas.",2,art,santillana,,150 y 151,,,,,,,,,,
2,10/04,cm,"Identifica que todos los niños tienen derecho a la salud, el descanso y el juego.",2,cm,santillana,,98 y 99,,,,,,2,cm,sep,,17 a 21
2,10/04,lm,Escucha con atención la lectura en voz alta que hace el profesor o alguno de sus compañeros.,2,lm,santillana,,176 a 179,,,,,,2,lm,sep,,"96, 97 y 105 a 107"
2,10/05,ef,"Coordina patrones básicos de movimiento en actividades y juegos que implican elementos perceptivo-motrices, con el propósito de fomentar el control de sí y la orientación en el espacio.",2,ef,santillana,,148 y 149,,,,,,,,,,
2,10/05,lm,"Revisa y corrige, con ayuda del profesor, la coherencia y propiedad de sus notas: escritura convencional, ortografía.",2,lm,santillana,,320 y 321,,,,,,2,lm,sep,,"165, 177 y 182"
2,10/05,art,"Selecciona y analiza la letra de una canción infantil de México o Latinoamérica que eligió en conjunto con sus compañeros, para interpretarla frente a público.",2,art,santillana,,156 y 157,,,,,,,,,,
2,10/05,mat,"Lee, escribe y ordena números naturales hasta 1000.",2,mat,santillana,,68 y 69,2,mat,detectives,,20,2,mat,sep,,"18 , 19, 59 y 60"
2,10/05,fcye,"Valora la importancia de pertenecer a una familia, un grupo escolar, vecindario, comunidad y tener amistades que contribuyen a cuidar su integridad física y emocional, y la de otras personas.",2,fcye,santillana,,114 y 115,,,,,,2,fcye,sep,,10 a 17
2,10/06,ced,"Valora la importancia de pertenecer a una familia, un grupo escolar, vecindario, comunidad y tener amistades que contribuyen a cuidar su integridad física y emocional, y la de otras personas.",2,ced,santillana,,114 y 115,,,,,,2,fcye,sep,,10 a 17
2,10/06,art,Participa en la presentación del trabajo artístico frente a público.,2,art,santillana,,298 y 299,,,,,,,,,,
2,10/06,cm,"Identifica que todos los niños tienen derecho a la salud, el descanso y el juego.",2,cm,santillana,,110,,,,,,2,cm,sep,,57 a 59
2,10/06,lm,"Utiliza los acervos de que dispone para seleccionar, explorar y leer diversos materiales de lectura.",2,lm,santillana,,"18, 19 y 168",,,,,,2,lm,sep,,21 a 23 y 93 a 95
2,10/06,mat,"Lee, escribe y ordena números naturales hasta 1000.",2,mat,santillana,,"87, 208 y 209",2,mat,detectives,,30 y 31,2,mat,sep,,"59, 60 y 85 a 93"
2,10/07,ef,"Coordina patrones básicos de movimiento en actividades y juegos que implican elementos perceptivo-motrices, con el propósito de fomentar el control de sí y la orientación en el espacio.",2,ef,santillana,,148 y 149,,,,,,,,,,
2,10/07,ing,Reconoce palabras y expresiones.,,,,,,,,,,,,,,,
2,10/07,cm,"Reconoce los órganos de los sentidos, su función, y practica acciones para su cuidado.",2,cm,santillana,,100,,,,,,2,cm,sep,,22 a 29
2,10/07,mat,"Lee, escribe y ordena números naturales hasta 1000.",2,mat,santillana,,70 y 71,,,,,,2 ,mat,sep,,20 a 24
2,10/07,lmb,Horario y escritura de los días de la semana.,,,,,,,,,,,,,,,
2,10/08,vs,Consciencia de sí para la adquisición de estilos de vida activos.,2,vs,vidasaludable,https://packgoogle-pro.s3.amazonaws.com/vida-saludable/laguia_recursos/trim3/rdvspbt3e3-gen/index.html,269,,,,,,,,,,
2,10/08,mat,"Lee, escribe y ordena números naturales hasta 1000.",2,mat,santillana,,70 y 71,,,,,,2 ,mat,sep,,20 a 24	
2,10/08,cm,"Reconoce los órganos de los sentidos, su función, y practica acciones para su cuidado.",2,cm,santillana,,101,,,,,,2,cm,sep,,23 a 29
2,10/08,art,Participa en la presentación del trabajo artístico frente a público.,2,es,santillana,,292 y 293,,,,,,,,,,
2,10/08,es,"Reconoce el apoyo que le brindan personas de su comunidad, agradece y aprecia su trabajo.",,,,,,2,es,socio,,56 y 57,,,,,
