grade,date,subject,learn,book1_grade,book1_subject,book1_serie,book1_interactive,book1_pages,book2_grade,book2_subject,book2_serie,book2_interactive,book2_pages,book3_grade,book3_subject,book3_serie,book3_interactive,book3_pages
1,09/13,es,Reconoce las características de los estados de ánimo y cómo se forman a partir de diversos factores.,2,es,santillana,,144 a 147,2,es,socio,,12 y 13,,,,,
1,09/13,art,"Crea y reproduce secuencias de movimientos, gestos y posturas corporales, con y sin música, individualmente y en coordinación con otros.",1,art,santillana,,162 y 163,,,,,,,,,,
1,09/13,cm,Comenta cómo participa en conmemoraciones  cívicas y tradicionales.,2,cm,santillana,,238 a 240,,,,,,2,cm,sep,,87 a 91
1,09/13,lm,Construye colectivamente rimas sencillas.,1,lm,santillana,,72 y 73,,,,,,1,lm,sep,,"57, 59, 61 y 69"
1,09/13,vs,Reconoce que la práctica de hábitos de higiene y limpieza reducen riesgos de contraer enfermedades.,1,vs,vidasaludable,https://packgoogle-pro.s3.amazonaws.com/vida-saludable/laguia_recursos/trim1/bgn4_t1/index.html,143 y 274,,,,,,,,,,
1,09/14,mat,"Reproduce modelos con formas, figuras y cuerpos geométricos.",1,mat,santillana,,98 y 99,1,mat,detectives,,35,1,mat,sep,,"50 y 51, 96 y 97"
1,09/14,fcye,"Reconoce el valor de sí mismo al identificar sus ideas, sentimientos, deseos y necesidades y reflexiona sobre la importancia de cuidar de sí.",1,fcye,santillana,,126 y 127,,,,,,1,fcye,sep,,22 y 23
1,09/14,lm,Escribe su nombre con diversos propósitos e identifica el de algunos compañeros.,1,lm,santillana,,30 y 31,,,,,,1,lm,sep,,12 y 13
1,09/14,art,"Crea y reproduce secuencias de movimientos, gestos y posturas corporales, con y sin música, individualmente y en coordinación con otros.",2,art,santillana,,156 y 157,,,,,,,,,,
1,09/14,ef,Ajusta sus patrones básicos de movimiento a partir de la valoración de sus experiencias en las situaciones motrices en las que participa para responder a las características de cada una.,2,ef,santillana,,148 y 149,,,,,,,,,,
1,09/15,cm,"Explica las transformaciones en los espacios de su localidad con el paso del tiempo, a partir de imágenes y testimonios.",2,cm,santillana,,111 y 112,,,,,,2,cm,sep,,60 a 62
1,09/15,mat,"Comunica de manera oral y escrita los números del 1 al 10 en diversas situaciones de diferentes maneras, incluida la convencional.",1,mat,santillana,,81 y 86,1,mat,detectives,,7 y 10,1,mat,sep,,20 a 23
1,09/15,lm,"Narra historias que le son familiares, habla acerca de los personajes y sus características, de las acciones y los lugares donde se desarrollan.",2,lm,santillana,,194 y 195,,,,,,2,lm,sep,,120 a 123
1,09/15,ing,"Reconoce palabras y expresiones de saludo, cortesía y despedida.",,,,,,,,,,,,,,,
1,09/15,ced,"Reconoce el valor de sí mismo al identificar ideas, sentimientos, deseos y necesidades y reflexiona sobre la importancia de cuidar de sí.",1,ced,santillana,,126 y 127,,,,,,2,fcye,sep,,24 y 25
1,09/17,mat,"Reproduce modelos con formas, figuras y cuerpos geométricos.",1,mat,santillana,,100 y 101,1,mat,detectives,,35,1,mat,sep,,52 a 55
1,09/17,cm,"Explica las transformaciones en los espacios de su localidad con el paso del tiempo, a partir de imágenes y testimonios.",2,cm,santillana,,241,,,,,,2,cm,sep,,83 y 84
1,09/17,es,"Reconoce que los sentimientos se construyen a partir de las personas, cosas o situaciones importantes, así como algunas maneras de regularlos para la toma de decisiones y para lograr el bienestar personal y social.",2,es,santillana,,144 a 147,1,es,socio,,12 y 13,,,,,
1,09/17,art,"Crea y reproduce secuencias de movimientos, gestos y posturas corporales, con y sin música, individualmente y en coordinación con otros.",2,art,santillana,,408 y 409,,,,,,,,,,
1,09/17,vs,Expresa ideas acerca de por qué los alimentos procesados ponen en riesgo la salud.,1,vs,vidasaludable,https://packgoogle-pro.s3.amazonaws.com/vida-saludable/laguia_recursos/trim3/rdvsset3e1-gen/index.html,139,,,,,,,,,,
