grade,date,subject,learn,book1_grade,book1_subject,book1_serie,book1_interactive,book1_pages,book2_grade,book2_subject,book2_serie,book2_interactive,book2_pages,book3_grade,book3_subject,book3_serie,book3_interactive,book3_pages
3,10/25,es,Contribuye a proponer soluciones a través de normas sociales y de convivencia.,,,,,,3,es,socio,,36 y 37,,,,,
3,10/25,art,"Explora diversas maneras de realizar un trabajo artístico bidimensional, para proponer una opción original.",3,art,santillana,,"164, 165, 306 y 307",,,,,,,,,,
3,10/25,cn,Explica algunas medidas para prevenir accidentes que pueden lesionar el sistema locomotor.,3,cn,santillana,,86 y 87,,,,,,3,cn,sep,,26 y 27
3,10/25,lm,Corrige sus textos para hacer claro su contenido.,3,lm,santillana,,188 y 189,,,,,,2,esp,sep,,103 y 116
3,10/25,vs,Valora sus logros para afrontar nuevos retos en el juego y la actividad física.,3,vs,vidasaludable,https://packgoogle-pro.s3.amazonaws.com/vida-saludable/laguia_recursos/trim3/rdvspat3e2-gen/index.html,135 y 136,,,,,,,,,,
3,10/26,lm,Identifica y usa juegos de palabras.,3,lm,santillana,,334 y 335,,,,,,3,esp,sep,,206 a 208
3,10/26,mat,"Uso de caminos cortos para multiplicar dígitos por 10 o por sus múltiplos (20, 30, etcétera).",3,mat,santillana,,56 y 57,3,mat,detectives,,12 y 13,3,mat,sep,,23 y 24
3,10/26,fcye,Distingue situaciones cotidianas que favorecen u obstaculizan el cumplimiento de su derecho a una vida digna.,3,fcye,santillana,,124 y 125,,,,,,3,fcye,sep,,20 a 29
3,10/26,cn,Explica algunas medidas para prevenir accidentes que pueden lesionar el sistema locomotor.,3,cn,santillana,,86 y 87,,,,,,3,cn,sep,,26 y 27
3,10/26,ef,"Explora sus habilidades motrices al participar en situaciones que implican desplazamientos y manejo de diferentes objetos, para adaptarlas a las condiciones que se presentan.",3,ef,santillana,,156 y 157,,,,,,,,,,
3,10/27,mat,"Uso de caminos cortos para multiplicar dígitos por 10 o por sus múltiplos (20, 30, etcétera).",3,mat,santillana,,56 y 57,3,mat,detectives,,12 y 13,3,mat,sep,,23 y 24
3,10/27,art,"Explora diversas maneras de realizar un trabajo artístico bidimensional, para proponer una opción original.",3,art,santillana,,"164, 165, 306 y 307",,,,,,,,,,
3,10/27,cn,Explica algunas medidas para prevenir accidentes que pueden lesionar el sistema locomotor.,3,cn,santillana,,86 y 87,,,,,,3,cn,sep,,26 y 27
3,10/27,lm,Respeta y valora la diversidad social y cultural de las personas.,3,lm,santillana,,334 y 335,,,,,,3,esp,sep,,206 a 208
3,10/27,ced,Distingue situaciones cotidianas que favorecen u obstaculizan el cumplimiento de su derecho a una vida digna.,3,ced,santillana,,124 y 125,,,,,,3,fcye,sep,,20 a 29
3,10/28,cn,Explica algunas medidas para prevenir accidentes que pueden lesionar el sistema locomotor.,3,cn,santillana,,86 y 87,,,,,,3,cn,sep,,26 y 27
3,10/28,mat,"Uso de caminos cortos para multiplicar dígitos por 10 o por sus múltiplos (20, 30, etcétera).",3,mat,santillana,,56 y 57,3,mat,detectives,,12 y 13,3,mat,sep,,23 y 24
3,10/28,lmb,Conoce la función del discurso propio y sus propósitos.,,,,,,,,,,,,esp,sep,,
3,10/28,art,"Explora diversas maneras de realizar un trabajo artístico bidimensional, para proponer una opción original.",3,art,santillana,,"164, 165, 306 y 307",,,,,,,,,,
3,10/28,ef,"Adapta sus acciones ante tareas y estímulos externos que implican cuantificar el tiempo de sus movimientos en el espacio, con el propósito de valorar lo que es capaz de hacer y canalizar el gusto por la actividad física.",3,ef,santillana,,304 y 305,,,,,,,,,,
3,10/29,lm,Emplea ortografía convencional a partir de modelos. ,2,lm,santillana,,36 y 37,,,,,,2,lm,sep,,42
3,10/29,lm,Emplea verbos en infinitivo e imperativo para dar indicaciones de manera semejante a la convencional.,2,lm,santillana,,"30, 31, 188 y 189",,,,,,2,lm,sep,,"38, 86, 100 a 103, 116"
3,10/29,lm,"Emplea signos de interrogación y admiración, y guiones.
Identifica diferencias entre oralidad y escritura, y el empleo de algunos recursos gráficos para dar sentido a la expresión.",,,,,,,,,,,,,,,
3,10/29,vs,"Toma decisiones respecto del consumo de alimentos procesados, con base en la información de los sellos y advertencias asociada a enfermedades.",3,vs,vidasaludable,https://packgoogle-pro.s3.amazonaws.com/vida-saludable/laguia_recursos/trim2/rdvspat2e1-gen/index.html,"133, 424 y 425",,,,,,,,,,
