grade,date,subject,learn,book1_grade,book1_subject,book1_serie,book1_interactive,book1_pages,book2_grade,book2_subject,book2_serie,book2_interactive,book2_pages,book3_grade,book3_subject,book3_serie,book3_interactive,book3_pages
1,10/25,es,"Reconoce lo que ya puede hacer por sí mismo que antes no podía, y reconoce en los demás aspectos que le gustaría desarrollar.
",,,,,,1,es,socio,,52 y 53,,,,,
1,10/25,art,"Identifica distintas formas que puede realizar con su cuerpo, para explorar sus posibilidades. ",1,art,santillana,,168 y 169,,,,,,,,,,
1,10/25,cm,"Reconoce que es una persona única y valiosa que tiene derecho a la identidad y a vivir en una familia que le cuide, proteja y brinde afecto.",1,cm,santillana,,116 y 117,,,,,,1,cm,sep,,26 y 27
1,10/25,lm,Elige un tema de su interés sobre el cual desea aprender más.,1,lm,santillana,,176 y 177,,,,,,1,lm,sep,,"100 a 103, 107 y 111"
1,10/25,vs,"Reconoce sus capacidades al practicar juegos y actividades físicas, mostrando seguridad y confianza.",1,vs,vidasaludable,https://packgoogle-pro.s3.amazonaws.com/vida-saludable/laguia_recursos/trim3/rdvspbt3e5-gen/index.html,402,,,,,,,,,,
1,10/26,mat,"Lee, escribe y ordena números naturales hasta 100.",1,mat,santillana,,86,1,mat,detectives,,14,1,mat,sep,,32 a 35
1,10/26,fcye,"Reconoce su nombre y nacionalidad como parte de su identidad que le permite acceder y
ejercer sus derechos.",1,fcye,santillana,,130 y 131,,,,,,1,fcye,sep,,22 y 23
1,10/26,lm,"Anticipa el contenido de los cuentos a partir de la información que dan indicadores textuales como portada, contraportada, título.",1,lm,santillana,,328 y 329,,,,,,1,lm,sep,,183 y 184
1,10/26,art,"Utiliza los colores primarios para combinarlos, y distingue los colores cálidos y fríos.",1,art,santillana,,168 y 169,,,,,,,,,,
1,10/26,ef,"Explora la combinación de los patrones básicos de movimiento en diferentes actividades y juegos, con la finalidad de favorecer el control de sí.",1,ef,santillana,,160 y 161,,,,,,,,,,
1,10/27,cm,"Describe y representa la ubicación de su casa, escuela y otros sitios con el uso de referencias
espaciales básicas.",1,cm,santillana,,118 y 119,,,,,,1,cm,sep,,30 a 37
1,10/27,mat,"Lee, escribe y ordena números naturales hasta
100.",1,mat,santillana,,89,1,mat,detectives,,"17
",1,mat,sep,,38 y 39
1,10/27,lm,"Utiliza una secuencia de letras (o intento de ellas) ordenadas linealmente, en palabras y oraciones. ",1,lm,santillana,,50 y 51,,,,,,1,lm,sep,,32 a 37
1,10/27,ing,Reconoce partes del cuerpo por su nombre.,,,,,,,,,,,,,,,
1,10/27,ced,Reconoce su nombre y nacionalidad como parte de su identidad que le permite acceder y ejercer sus derechos.,1,ced,santillana,,130 y 131,,,,,,1,fcye,sep,,22 y 23
1,10/28,lmb,"Escribe palabras o frases de manera espontánea, aun cuando su escritura no sea convencional. ",,,,,,,,,,,,,sep,,
1,10/28,art,"Utiliza los colores primarios para combinarlos, y distingue los colores cálidos y fríos.",1,art,santillana,,168 y 169,,,,,,,,,,
1,10/28,cm,"Describe y representa la ubicación de su
casa, escuela y otros sitios con el uso de referencias espaciales básicas.",1,cm,santillana,,118 y 119,,,,,,1,cm,sep,,30 a 37
1,10/28,mat,"Lee, escribe y ordena números naturales hasta
100.",1,mat,santillana,,87,1,mat,detectives,,15,1,mat,sep,,37 y 38
1,10/28,ef,"Explora el equilibrio, la orientación espacio-temporal y la coordinación motriz en actividades y juegos, para impulsar la
expresión y control de sus movimientos.",1,ef,santillana,,160 y 161,,,,,,,,,,
1,10/29,lm,Trabaja con su nombre y el de sus compañeros.,1,lm,santillana,,37,,,,,,1,lm,sep,,16 y 17
1,10/29,lm,"Reconoce la forma escrita de los nombres de sus compañeros de clase y utiliza ese conocimiento como referencia para
identificar y utilizar letras y formar otras
palabras.",1,lm,santillana,,38,,,,,,1,lm,sep,,21
1,10/29,lm,Reconoce el valor sonoro de las letras al escribir o dictar palabras y oraciones.,1,lm,santillana,,30 y 37,,,,,,1,lm,sep,,"12, 13, 16 y 17"
1,10/29,lm,Reconoce el valor sonoro de las letras al escribir o dictar palabras y oraciones.,1,lm,santillana,,30 y 37,,,,,,1,lm,sep,,"12, 13, 16 y 17"
1,10/29,vs,Consciencia de sí para la adquisición de estilos de vida activos.,1,vs,vidasaludable,https://packgoogle-pro.s3.amazonaws.com/vida-saludable/laguia_recursos/trim3/rdvspbt3e2-gen/index.html,140 y 141,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
