grade,date,subject,learn,book1_grade,book1_subject,book1_serie,book1_interactive,book1_pages,book2_grade,book2_subject,book2_serie,book2_interactive,book2_pages,book3_grade,book3_subject,book3_serie,book3_interactive,book3_pages
4,11/15,vs,"Incorpora en su refrigerio escolar frutas, verduras, cereales enteros e integrales, leguminosas, semillas y alimentos de origen animal, con base en una guía alimentaria.",2,vs,vidasaludable,https://packgoogle-pro.s3.amazonaws.com/vida-saludable/laguia_recursos/trim2/rdvspat2e1-gen/index.html,388,,,,,,,,,,
4,11/15,mat,Representación plana de cuerpos vistos desde diferentes puntos de referencia.,4,mat,santillana,,58 y 59,4,mat,detectives,,14,4,mat,sep,,33 y 34
4,11/15,mat,Representación plana de cuerpos vistos desde diferentes puntos de referencia.,4,mat,santillana,,58 y 59,4,mat,detectives,,14,4,mat,sep,,33 y 34
4,11/15,mat,Clasificación de triángulos con base en la medida de sus lados y ángulos. Identificación de cuadriláteros que se forman al unir dos triángulos.,4,mat,santillana,,60 a 63,4,mat,detectives,,15 y 16,4,mat,sep,,35 a 39
4,11/15,mat,Clasificación de triángulos con base en la medida de sus lados y ángulos. Identificación de cuadriláteros que se forman al unir dos triángulos.,4,mat,santillana,,60 a 63,4,mat,detectives,,15 y 16,4,mat,sep,,35 a 39
4,11/16,ef,"Experimenta emociones y sentimientos al representar con su cuerpo situaciones e historias en retos motores y actividades de expresión, con la intención de fortalecer su imagen corporal.",4,ef,santillana,,314 y 315,,,,,,,,,,
4,11/16,hist,Distingue las características y reconoce los aportes de las culturas mesoamericanas y su relación con la naturaleza.,4,hist,santillana,,122 y 123,,,,,,4,hist,sep,,55 a 59
4,11/16,mat,Clasificación de triángulos con base en la medida de sus lados y ángulos. Identificación de cuadriláteros que se forman al unir dos triángulos.,4,mat,santillana,,60 a 63,4,mat,detectives,,15 y 16,4,mat,sep,,35 a 39
4,11/16,lm,"Interpreta croquis para identificar trayectos. Identifica las siglas, las abreviaturas y los símbolos usados en los croquis.",,,,,,,,,,,,,,,
4,11/16,geo,"Distingue relaciones de los climas con la vegetación y la fauna silvestre, y la importancia de la biodiversidad en México.",4,geo,santillana,,106 y 107,,,,,,4,geo,sep,,61 a 68
4,11/17,ced,Reflexiona y dialoga acerca de los márgenes y límites de acciones en decisiones que impliquen un dilema.,4,ced,santillana,,134 y 135,,,,,,4,fcye,sep,,28 a 32
4,11/17,mat,Clasificación de triángulos con base en la medida de sus lados y ángulos. Identificación de cuadriláteros que se forman al unir dos triángulos.,4,mat,santillana,,60 a 63,4,mat,detectives,,15 y 16,4,mat,sep,,35 a 39
4,11/17,cn,"Describe las funciones de los aparatos sexuales de la mujer y del hombre, y practica hábitos de higiene para su cuidado.",4,cn,santillana,,84 y 85,,,,,,4,cn,sep,,14 y 15
4,11/17,hist,Distingue las características y reconoce los aportes de las culturas mesoamericanas y su relación con la naturaleza.,4,hist,santillana,,126 y 127,,,,,,4,hist,sep,,65 y 66
4,11/17,lm,"Interpreta croquis para identificar trayectos. Identifica las siglas, las abreviaturas y los símbolos usados en los croquis.",,,,,,,,,,,,,,,
4,11/18,ef,"Experimenta emociones y sentimientos al representar con su cuerpo situaciones e historias en retos motores y actividades de expresión, con la intención de fortalecer su imagen corporal.",4,ef,santillana,,314 y 315,,,,,,,,,,
4,11/18,geo,"Distingue relaciones de los climas con la vegetación y la fauna silvestre, y la importancia de la biodiversidad en México.",4,geo,santillana,,106 y 107,,,,,,4,geo,sep,,61 a 68
4,11/18,mat,Clasificación de triángulos con base en la medida de sus lados y ángulos. Identificación de cuadriláteros que se forman al unir dos triángulos.,4,mat,santillana,,60 a 63,4,mat,detectives,,15 y 16,4,mat,sep,,35 a 39
4,11/18,lm,Interpreta y utiliza el vocabulario adecuado para dar indicaciones sobre lugares o trayectos.,,,,,,,,,,,,,,,
4,11/18,ing,Intercambia expresiones para obtener lo que se necesita.,,,,,,,,,,,,,,,
4,11/19,vs,Relaciona los hábitos de higiene y limpieza con las condiciones del entorno que inciden en la prevención de enfermedades comunes en el lugar donde vive.,3,vs,vidasaludable,https://packgoogle-pro.s3.amazonaws.com/vida-saludable/laguia_recursos/trim1/bgn3_t1/index.html,280 y 281,,,,,,,,,,
4,11/19,mat,Clasificación de triángulos con base en la medida de sus lados y ángulos. Identificación de cuadriláteros que se forman al unir dos triángulos.,4,mat,santillana,,60 a 63,4,mat,detectives,,15 y  16,4,mat,sep,,35 a 39
4,11/19,lmb,Comparte información sobre la región donde se encuentra su comunidad.,,,,,,,,,,,,,,,
4,11/19,art,"Observa distintas manifestaciones artísticas plásticas y visuales de formato tridimensional, para reconocer sus semejanzas y diferencias.",4,art,santillana,,164 y 165,,,,,,,,,,
4,11/19,es,"Comprende las diferentes ideas, sentimientos y acciones, y puede repetir con sus propias palabras el punto de vista de otros, en situaciones de conflicto.",4,,,,,4,es,socio,,20 y 21,,,,,
