grade,date,subject,learn,book1_grade,book1_subject,book1_serie,book1_interactive,book1_pages,book2_grade,book2_subject,book2_serie,book2_interactive,book2_pages,book3_grade,book3_subject,book3_serie,book3_interactive,book3_pages
2,11/15,vs,Expresa ideas acerca de la importancia de incluir en su consumo diario alimentos saludables de los distintos grupos.,2,vs,vidasaludable,https://packgoogle-pro.s3.amazonaws.com/vida-saludable/laguia_recursos/trim1/bgn2_t1/index.html,388,,,,,,,,,,
2,11/15,lm,"Escucha con atención la lectura en voz alta que hace el profesor o alguno de sus compañeros. Identifica la trama, los personajes principales y algunas de sus características en los textos leídos.",2,lm,santillana,,"170, 171, 176 a 179",,,,,,2,lm,sep,,"96, 97, 105 a 107"
2,11/15,lm,"Revisa y corrige, con ayuda del profesor, la coherencia y propiedad de sus notas: escritura convencional, ortografía.
Revisa y corrige el texto con ayuda de alguien más, al hacerlo reflexiona sobre:
• la escritura convencional de las palabras;
• el uso de mayúsculas y minúsculas;
• el uso del punto final, el punto y aparte y las comas en las enumeraciones.
Aprende el orden alfabético para buscar palabras en el diccionario.",2,lm,santillana,,"29 a 31, 189, 312 y 313",,,,,,2,lm,sep,,"38, 61, 86, 103, 116, 156 y 157 "
2,11/15,lm,"Recuerda lo trabajado sobre carteles en primer grado y lo aplica para elaborar los materiales de apoyo para su exposición. Registra en notas lo más relevante del tema seleccionado para apoyar su exposición. Revisa y corrige, con ayuda del docente, la coherencia y propiedad de sus notas: escritura convencional, ortografía.",2,lm,santillana,,28,,,,,,2,lm,sep,,37 a 39
2,11/15,lm,"Revisa y corrige, con ayuda del profesor, la coherencia y propiedad de sus notas: escritura convencional, ortografía.
Revisa y corrige el texto con ayuda de alguien más, al hacerlo reflexiona sobre:
• la escritura convencional de las palabras;
• el uso de mayúsculas y minúsculas;
• el uso del punto final, el punto y aparte y las comas en las enumeraciones.",2,lm,santillana,,"29 a 31, 189, 312 y 313",,,,,,2,lm,sep,,"38, 61, 86, 103, 116, 156 y 157 "
2,11/16,ef,"Expresa ideas y emociones al comunicarse verbal, corporal y actitudinalmente en distintas actividades motrices, para asignarles un carácter personal.",2,ef,santillana,,406 y 407,,,,,,,,,,
2,11/16,lm,"Al exponer
• Expresa de forma oral sus ideas con claridad.
• Utiliza los carteles para complementar su presentación.
Al atender la exposición
• Escucha respetuosamente las exposiciones de sus compañeros.
• Plantea dudas sobre las exposiciones de sus compañeros.",2,lm,santillana,,"166, 167, 174 y 175",,,,,,2,lm,sep,,"93 a 95, 104 y 105"
2,11/16,art,"Asocia sonidos, canciones y movimientos a estados de ánimo.",2,art,santillana,,156 y 157,,,,,,,,sep,,
2,11/16,mat,Resuelve problemas de multiplicación con números naturales menores que 10.,2,mat,santillana,,80 y 81,2,mat,detectives,,16,2,mat,sep,, 41 a 50
2,11/16,fcye,"Practica su libertad al expresar con responsabilidad sus opiniones y necesidades en la familia y en el aula, así como reflexiona sobre los efectos de sus acciones en sí y en las demás personas.",2,fcye,santillana,,120 y 121,,,,,,2,fcye,sep,,26 a 33
2,11/17,ced,"Practica su libertad al expresar con responsabilidad sus opiniones y necesidades en la familia y en el aula, así como reflexiona sobre los efectos de sus acciones en sí y en las demás personas.",2,ced,santillana,,120 y 121,,,,,,2,fcye,sep,,26 a 33
2,11/17,art,"Asocia sonidos, canciones y movimientos a estados de ánimo.",2,art,santillana,,156 y 157,,,,,,,,,,
2,11/17,cm,"Clasifica objetos, animales y plantas por su tamaño.",2,cm,santillana,,"106, 246",,,,,,2,cm,sep,,"40 a 45, 94 a 97"
2,11/17,lm,"Revisa y corrige, con ayuda del profesor, la coherencia y propiedad de sus notas: escritura convencional, ortografía.",2,lm,santillana,,"29 a 31, 189, 312 y 313",,,,,,2,lm,sep,,"38, 61, 86, 103, 116, 156 y 157 "
2,11/17,mat,Resuelve problemas de multiplicación con números naturales menores que 10.,2,mat,santillana,,80 y 81,2,mat,detectives,,16,2,mat,sep,, 41 a 50
2,11/18,ef,"Expresa ideas y emociones al comunicarse verbal, corporal y actitudinalmente en distintas actividades motrices, para asignarles un carácter personal.",2,ef,santillana,,406 y 407,,,,,,,,,,
2,11/18,ing,Participa en la elaboración de señalamientos para el salón.,,,,,,,,,,,,,,,
2,11/18,mat,Resuelve problemas de multiplicación con números naturales menores que 10.,2,mat,santillana,,222 y 223,2,mat,detectives,,38 y 39,2,mat,sep,, 116 a 125
2,11/18,cm,"Clasifica objetos, animales y plantas por su tamaño.",2,cm,santillana,,"106, 246",,,,,,2,cm,sep,,"40 a 45, 94 a 97"
2,11/18,lmb,Es capaz de participar en juego con las palabras tanto a nivel oral como escrito.,,,,,,,,,,,,,sep,,
2,11/19,vs,Reconoce que la práctica de hábitos de higiene y limpieza reduce el riesgo de contraer enfermedades.,2,vs,vidasaludable,https://packgoogle-pro.s3.amazonaws.com/vida-saludable/laguia_recursos/trim1/bgn4_t1/index.html,390,,,,,,,,,,
2,11/19,mat,Resuelve problemas de multiplicación con números naturales menores que 10.,2,mat,santillana,,222 y 223,2,mat,detectives,,38 y 39,2,mat,sep,, 116 a 125
2,11/19,cm,"Clasifica objetos, animales y plantas por su tamaño.",2,cm,santillana,,"106, 246",,,,,,2,cm,sep,,"40 a 45, 92 a 97"
2,11/19,art,"Asocia sonidos, canciones y movimientos a estados de ánimo.",2,art,santillana,,156 y 157,,,,,,,,,,
2,11/19,es,Reconoce lo que sienten los demás en situaciones de desacuerdo.,,,,,,2,es,socio,,40 y 41	,,,,,
