grade,date,subject,learn,book1_grade,book1_subject,book1_serie,book1_interactive,book1_pages,book2_grade,book2_subject,book2_serie,book2_interactive,book2_pages,book3_grade,book3_subject,book3_serie,book3_interactive,book3_pages
4,11/08,vs,"Incorpora en su refrigerio escolar frutas, verduras, cereales enteros e integrales, leguminosas, semillas y alimentos de origen animal, con base en una guía alimentaria.",4,vs,vidasaludable,https://packgoogle-pro.s3.amazonaws.com/vida-saludable/laguia_recursos/trim1/cgn2_t1/index.html,142,,,,,,,,,,
4,11/08,fcye,"Valora que es una persona con dignidad, que ejerce sus derechos y promueve el respeto y aprecio a la identidad, la dignidad y los derechos de las demás personas.",4,fcye,santillana,,132 y 133,,,,,,4,fcye,sep,,23 a 27
4,11/08,fcye,"Valora que es una persona con dignidad, que ejerce sus derechos y promueve el respeto y aprecio a la identidad, la dignidad y los derechos de las demás personas.",4,fcye,santillana,,132 y 133,,,,,,4,fcye,sep,,23 a 27
4,11/08,cn,Explica los cambios que ocurren en el cuerpo durante la pubertad y su relación con el sistema glandular.,4,cn,santillana,,81 ,,,,,,4,cn,sep,,11 y 12
4,11/08,art,Compara piezas artísticas tridimensionales e identifica sus características.,4,art,santillana,,164 y 165,,,,,,,,sep,,
4,11/09,ef,"Experimenta emociones y sentimientos al representar con su cuerpo situaciones e historias en retos motores y actividades de expresión, con la intención de fortalecer su imagen corporal.",,,,,314 y 315,,,,,,,,,,
4,11/09,hist,Distingue las características y reconoce los aportes de las culturas mesoamericanas y su relación con la naturaleza.,4,hist,santillana,,120 y 121,,,,,,4,hist,sep,,52 a 54
4,11/09,mat,Representación plana de cuerpos vistos desde diferentes puntos de referencia.,4,mat,santillana,,58 y 59,4,mat,detectives,,14,4,mat,sep,,33 y 34
4,11/09,lm,Emplea rimas en la escritura de trabalenguas y juegos de palabras.,3,lm,santillana,,334 y 335,,,,,,3,esp,sep,,206 a 209
4,11/09,geo,"Distingue la distribución de los principales ríos, lagos, lagunas, golfos, 
mares y océanos en México.",4,geo,santillana,,102 y 103,,,,,,4,geo,sep,,53 a 56
4,11/10,ced,"Reflexiona acerca de su capacidad para tomar decisiones libres con base en el respeto, aprecio y cuidado de la dignidad propia y de otras personas en situaciones escolares y comunitarias.",4,ced,santillana,,134 y 135,,,,,,4,fcye,sep,,28 y 29
4,11/10,mat,Clasificación de triángulos con base en la medida de sus lados y ángulos. Identificación de cuadriláteros que se forman al unir dos triángulos.,4,mat,santillana,,60 y 61 ,4,mat,detectives,,15,4,mat,sep,,35 a 38
4,11/10,cn,Explica los cambios que ocurren en el cuerpo durante la pubertad y su relación con el sistema glandular.,4,cn,santillana,,81,,,,,,4,cn,sep,,11 y 12
4,11/10,hist,Distingue las características y reconoce los aportes de las culturas mesoamericanas y su relación con la naturaleza.,4,hist,santillana,,122 y 123,,,,,,4,hist,sep,,55 a 59
4,11/10,lm,Emplea rimas en la escritura de trabalenguas y juegos de palabras. Conoce las características de los trabalenguas y juegos de palabras.,3,lm,santillana,,334 y 335,,,,,,3,esp,sep,,206 y 209
4,11/11,ef,"Experimenta emociones y sentimientos al representar con su cuerpo situaciones e historias en retos motores y actividades de expresión, con la intención de fortalecer su imagen corporal.",,,,,454 y 455,,,,,,,,,,
4,11/11,geo,"Distingue la distribución de los principales ríos, lagos, lagunas, golfos, mares y océanos en México.",4,geo,santillana,,102 y 103,,,,,,4,geo,sep,,53 a 56
4,11/11,mat,Clasificación de triángulos con base en la medida de sus lados y ángulos. Identificación de cuadriláteros que se forman al unir dos triángulos.,4,mat,santillana,,60 y 61,4,mat,detectives,,15,4,mat,sep,,35 a 38
4,11/11,lm,Conoce las características de los trabalenguas y juegos de palabras.,3,lm,santillana,,334 y 335,,,,,,3,esp,sep,,206 y 209
4,11/11,ing,Intercambia expresiones para obtener lo que se necesita.,,,,,,,,,,,,,,,
4,11/12,ef,"Experimenta emociones y sentimientos al representar con su cuerpo situaciones e historias en retos motores y actividades de expresión, con la intención de fortalecer su imagen corporal.",,,,,144,,,,,,,,,,
4,11/12,mat,"Exploración de distintos significados de la multiplicación (relación proporcional entre medidas, producto de medidas, combinatoria) y desarrollo de procedimientos para el cálculo mental o escrito.",4,mat,santillana,,56 y 57,4,mat,detectives,,13,4,mat,sep,,30 a 32
4,11/12,mat,"Exploración de distintos significados de la multiplicación (relación proporcional entre medidas, producto de medidas, combinatoria) y desarrollo de procedimientos para el cálculo mental o escrito.",4,mat,santillana,,56 y 57,4,mat,detectives,,13,4,mat,sep,,30 a 32
4,11/12,mat,"Exploración de distintos significados de la multiplicación (relación proporcional entre medidas, producto de medidas, combinatoria) y desarrollo de procedimientos para el cálculo mental o escrito.",4,mat,santillana,,56 y 57,4,mat,detectives,,13,4,mat,sep,,30 a 32
4,11/12,mat,"Exploración de distintos significados de la multiplicación (relación proporcional entre medidas, producto de medidas, combinatoria) y desarrollo de procedimientos para el cálculo mental o escrito.",4,mat,santillana,,56 y 57,4,mat,detectives,,13,4,mat,sep,,30 a 32
