grade,date,subject,learn,book1_grade,book1_subject,book1_serie,book1_interactive,book1_pages,book2_grade,book2_subject,book2_serie,book2_interactive,book2_pages,book3_grade,book3_subject,book3_serie,book3_interactive,book3_pages
1,11/08,es,Nombra cómo se siente cuando una persona lo trata bien o mal.,1,es,santillana,,156 a 159,1,es,socio,,18 y 19,,,,,
1,11/08,art,"Explora el espacio general y personal al 
realizar distintos tipos de movimientos.",1,art,santillana,,298 y 299,,,,,,,,,,
1,11/08,cm,"Describe y representa la ubicación de su 
casa, escuela y otros sitios con el uso de 
referencias espaciales básicas.",1,cm,santillana,,118 y 119,,,,,,1,cm,sep,,"30 a 37
"
1,11/08,lm,"Recupera, con ayuda del profesor, la trama de los cuentos leídos.",1,lm,santillana,,176 y 177,,,,,,1,lm,sep,,"105 a 107

"
1,11/08,vs,Expresa ideas acerca de la importancia de incluir en su consumo diario alimentos saludables de los distintos grupos.,1,vs,vidasaludable,https://packgoogle-pro.s3.amazonaws.com/vida-saludable/laguia_recursos/trim1/bgn2_t1/index.html,138,,,,,,,,,,
1,11/09,mat,Recolecta datos y hace registros personales.,1,mat,santillana,,92 y 93,1,mat,detectives,,18,1,mat,sep,,40 a 45
1,11/09,fcye,"Reconoce su nombre y nacionalidad como 
parte de su identidad que le permite acceder y ejercer sus derechos.",1,fcye,santillana,,130 y 131,,,,,,1,fcye,sep,,24 y 25
1,11/09,lm,"Reconoce el valor sonoro de las letras 
al escribir o dictar palabras y oraciones.",1,lm,santillana,,194 y 195,,,,,,1,lm,sep,,"100 a 103,  107 y 111"
1,11/09,art,Explora el espacio general y personal al realizar distintos tipos de movimientos.,1,art,santillana,,298 y 299,,,,,,,,,,
1,11/09,ef,"Explora el equilibrio, la orientación espacio-temporal y la coordinación motriz en 
actividades y juegos, para impulsar la 
expresión y control de sus movimientos.",1,ef,santillana,,160 y 161,,,,,,,,,,
1,11/10,cm,"Describe y representa la ubicación de su 
casa, escuela y otros sitios con el uso de 
referencias espaciales básicas.",1,cm,santillana,,118 y 119,,,,,,1,cm,sep,,"30 a 37

"
1,11/10,mat,Recolecta datos y hace registros personales.,1,mat,santillana,, 92 y 93,1,mat,detectives,,18,1,mat,sep,,40 a 45
1,11/10,lm,"Revisa colectivamente los textos de su coautoría y los corrige con ayuda 
del educador.
Escribe, de acuerdo con sus posibilidades, un 
texto que integre la información recopilada.",1,lm,santillana,,190 y 191,,,,,,1,lm,sep,,"100 a 103, 107 y 111
"
1,11/10,ing,"Participa en la elaboración de señalamientos 
para el salón.",,,,,,,,,,,,,,,
1,11/10,ced,"Identifica situaciones en su vida diaria, en las 
que puede tomar algunas decisiones y en las que no; así como que esas decisiones 
conllevan una responsabilidad consigo y con otras personas. ",1,ced,santillana,,132 y 133,,,,,,1,fcye,sep,,"26 y 27
"
1,11/11,lmb,"Identifica las similitudes gráfico-sonoro entre 
palabras que se asemejan por su sílaba inicial, con apoyo de gráficos y dibujos (texto-imagen).",,,,,,,,,,,,,,,
1,11/11,art,Explora el espacio general y personal al realizar distintos tipos de movimientos.,1,art,santillana,,298 y 299,,,,,,,,,,
1,11/11,cm,"Identifica actividades que realiza en su casa, 
la distribución de responsabilidades 
y la organización del tiempo.",1,cm,santillana,,124 y 125,,,,,,1,cm,sep,,54 a 61
1,11/11,mat,Recolecta datos y hace registros personales.,1,mat,santillana,,92 y 93,1,mat,detectives,,18,1,mat,sep,,40 a 45
1,11/11,ef,"Explora el equilibrio, la orientación espacio-temporal y la coordinación motriz en 
actividades y juegos, para impulsar la 
expresión y control de sus movimientos.",1,ef,santillana,,160 y 161,,,,,,,,,,
1,11/12,lm,"Recupera, con ayuda del profesor, la trama de los cuentos leídos.",1,lm,santillana,,332 y 333,,,,,,1,lm,sep,,186 y 187
1,11/12,lm,"Recupera, con ayuda del profesor, la trama de los cuentos leídos.",1,lm,santillana,,332 y 333,,,,,,1,lm,sep,,186 y 187
1,11/12,lm,"Recupera, con ayuda del profesor, la trama de los cuentos leídos.",2,lm,santillana,,176 y 177,,,,,,2,lm,sep,,105 a 107
1,11/12,lm,Reconoce el valor sonoro de las letras al escribir o dictar palabras y oraciones.,1,lm,santillana,,72 y 73,,,,,,1,lm,sep,,59 a 61
1,11/12,vs,Participa en diferentes juegos que le permiten mantenerse activo y saludable.,1,vs,vidasaludable,https://packgoogle-pro.s3.amazonaws.com/vida-saludable/laguia_recursos/trim3/rdvspbt3e2-gen/index.html,142,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
