grade,date,subject,learn,book1_grade,book1_subject,book1_serie,book1_interactive,book1_pages,book2_grade,book2_subject,book2_serie,book2_interactive,book2_pages,book3_grade,book3_subject,book3_serie,book3_interactive,book3_pages
3,11/08,es,"Es capaz de pedir, recibir y ofrecer ayuda, y de explicar las emociones que surgen al apoyar y ser apoyado.",,,,,,3,es,socio,,22 y 23,,,,,
3,11/08,art,"Clasifica obras artísticas de formato bidimensional a partir de su origen, época o estilo.",3,art,santillana,,"16, 17, 158 y 159",,,,,,,,,,
3,11/08,cn,"Relaciona los movimientos de su cuerpo con el funcionamiento de los sistemas nervioso, óseo y muscular.",3,cn,santillana,,82 y 83,,,,,,3,cn,sep,,18 a 20
3,11/08,lm,Identifica la utilidad del orden alfabético. Emplea directorios para el registro y manejo de información.,3,lm,santillana,,28 y 29,,,,,,3,esp,sep,,35 y 36
3,11/08,vs,"Incorpora en su refrigerio escolar frutas, verduras, cereales enteros e integrales, leguminosas, semillas y alimentos de origen animal, con base en una guía alimentaria.",3,vs,vidasaludable,https://packgoogle-pro.s3.amazonaws.com/vida-saludable/laguia_recursos/trim2/rdvspat2e1-gen/index.html,139,,,,,,,,,,
3,11/09,lm,Usa mayúsculas y abreviaturas en la escritura convencional de nombres y direcciones.,3,lm,santillana,,30 y 31,,,,,,3,esp,sep,,39
3,11/09,mat,Lectura y uso del reloj para verificar estimaciones de tiempo. Comparación del tiempo con base en diversas actividades.,3,mat,santillana,,58 a 61,3,mat,detectives,,14 y 15,3,mat,sep,,28 a 35
3,11/09,fcye,Distingue situaciones cotidianas que favorecen u obstaculizan el cumplimiento de su derecho a una vida digna.,3,fcye,santillana,,124 y 125,,,,,,3,fcye,sep,,20 a 29
3,11/09,cn,"Relaciona los movimientos de su cuerpo con el funcionamiento de los sistemas nervioso, óseo y muscular.",3,cn,santillana,,80 y 81,,,,,,3,cn,sep,,12 a 17
3,11/09,ef,"Adapta sus acciones ante tareas y estímulos externos que implican cuantificar el tiempo de sus movimientos en el espacio, con el propósito de valorar lo que es capaz de hacer y canalizar el gusto por la actividad física.",3,ef,santillana,,156 y 157,,,,,,,,,,
3,11/10,mat,Lectura y uso del reloj para verificar estimaciones de tiempo. Comparación del tiempo con base en diversas actividades.,3,mat,santillana,,58 a 61,3,mat,detectives,,14 y 15,3,mat,sep,,28 a 35
3,11/10,art,"Clasifica obras artísticas de formato bidimensional a partir de su origen, época o estilo.",3,art,santillana,,"16, 17, 158 y 159",,,,,,,,,,
3,11/10,cn,"Relaciona los movimientos de su cuerpo con el funcionamiento de los sistemas nervioso, óseo y muscular.",3,cn,santillana,,84 y 85,,,,,,3,cn,sep,,21 y 22
3,11/10,lm,Usa mayúsculas y abreviaturas en la escritura convencional de nombres y direcciones. Emplea directorios para el registro y manejo de información.,3,lm,santillana,,28 a 31,,,,,,3,esp,sep,,"35, 36 y 39"
3,11/10,ced,"Reflexiona acerca de su capacidad para tomar decisiones libres con base en el respeto, aprecio y cuidado de la dignidad propia y de otras personas en situaciones escolares y comunitarias.",3,ced,santillana,,126 a 129,,,,,,3,fcye,sep,,30 a 33
3,11/11,cn,"Relaciona los movimientos de su cuerpo con el funcionamiento de los sistemas nervioso, óseo y muscular.",3,cn,santillana,,84 y 85,,,,,,3,cn,sep,,21 y 22
3,11/11,mat,Lectura y uso del reloj para verificar estimaciones de tiempo. Comparación del tiempo con base en diversas actividades.,3,mat,santillana,,58 a 61,3,mat,detectives,,14 y 15,3,mat,sep,,28 a 35
3,11/11,lmb,Investiga y comparte información sobre su familia.,,,,,,,,,,,,,,,
3,11/11,art,"Clasifica obras artísticas de formato bidimensional a partir de su origen, época o estilo.",3,art,santillana,,"16, 17, 158 y 159",,,,,,,,,,
3,11/11,ef,"Adapta sus acciones ante tareas y estímulos externos que implican cuantificar el tiempo de sus movimientos en el espacio, con el propósito de valorar lo que es capaz de hacer y canalizar el gusto por la actividad física.",3,ef,santillana,,304 y 305,,,,,,,,,,
3,11/12,lm,Corrige sus textos para hacer claro su contenido.,2,lm,santillana,,188 y 189,,,,,,2,lm,sep,,"86, 100 a 103, 116"
3,11/12,lm,Identifica y usa juegos de palabras.,3,lm,santillana,,334 y 335,,,,,,3,esp,sep,, 206 a 208
3,11/12,lm,Respeta y valora la diversidad social y cultural de las personas.,3,lm,santillana,,340 y 341,,,,,,3,esp,sep,,218 y 219
3,11/12,lm,Respeta y valora la diversidad social y cultural de las personas.,3,lm,santillana,,340 y 341,,,,,,3,esp,sep,,218 y 219
3,11/12,vs,"Adapta sus acciones ante tareas y estímulos externos que implican cuantificar el tiempo de sus movimientos en el espacio, con el propósito de valorar lo que es capaz de hacer y canalizar el gusto por la actividad física.",3,vs,vidasaludable,https://packgoogle-pro.s3.amazonaws.com/vida-saludable/laguia_recursos/trim3/rdvspat3e2-gen/index.html,135 y 136,,,,,,,,,,
