grade,date,subject,learn,book1_grade,book1_subject,book1_serie,book1_interactive,book1_pages,book2_grade,book2_subject,book2_serie,book2_interactive,book2_pages,book3_grade,book3_subject,book3_serie,book3_interactive,book3_pages
1,10/04,es,"Identificar su deseo de estar bien, expresar cómo se quiere sentir en el lugar en el que se encuentra y a qué acuerdos necesitan llegar para lograrlo.",,,,,,1,es,socio,,14 y 15,,,,,
1,10/04,art,Selecciona y escucha música de su región y de otros lugares para investigar sus orígenes y aspectos distintivos.,1,art,santillana,,416 y 417,,,,,,,,,,
1,10/04,cm,Reconoce formas de comportamiento y sugiere reglas que favorecen la convivencia en la escuela y la familia.,1,cm,santillana,,112 y 113,,,,,,1,cm,sep,,12 a 19
1,10/04,lm,Reconoce el valor sonoro de las letras al escribir o dictar palabras y oraciones.,1,lm,santillana,,72 y 73,,,,,,1,lm,sep,,"57, 59, 60, 61 y 69"
1,10/04,vs,Consciencia de sí para la adquisición de estilos de vida activos.,1,vs,vidasaludable,https://packgoogle-pro.s3.amazonaws.com/vida-saludable/laguia_recursos/trim1/bgn1_t1/index.html,136,,,,,,,,,,
1,10/05,mat,"Lee, escribe y ordena números naturales hasta 100.",1,mat,santillana,,78 y 79,1,mat,detectives,,7,1,mat,sep,,12 a 23
1,10/05,fcye,"Reconoce el valor que tiene como persona al reflexionar y expresar sus ideas, emociones, sentimientos, deseos y necesidades, y al ser consciente de cuidarse y cuidar a otras personas entre su familia, amigas, amigos y grupo escolar.",1,fcye,santillana,,126 y 127,,,,,,1,fcye,sep,,10 a 17
1,10/05,lm,Establece y escribe reglas sencillas para la convivencia en el aula l/ll.,1,lm,santillana,,42 a 47,,,,,,1,lm,sep,,28 y 29
1,10/05,art,"Selecciona y analiza la letra de una canción o ronda infantil que eligió en conjunto con sus compañeros, para interpretarla frente al público.",1,art,santillana,,162 y 163,,,,,,,,,,
1,10/05,ef,"Explora la combinación de los patrones básicos de movimiento en diferentes actividades y juegos, con la finalidad de favorecer el control de sí.",1,ef,santillana,,160 y 161,,,,,,,,,,
1,10/06,cm,Reconoce formas de comportamiento y sugiere reglas que favorecen la convivencia en la escuela y la familia.,1,cm,santillana,,112 y 113,,,,,,1,cm,sep,,12 a 19
1,10/06,mat,"Lee, escribe y ordena número naturales hasta 100.",1,mat,santillana,,80 y 81,1,mat,detectives,,10,1,mat,sep,,12 a 23
1,10/06,lm,Establece y escribe reglas sencillas para la convivencia en el aula lI/ll.,1,lm,santillana,,42 a 47,,,,,,1,lm,sep,,28 y 29
1,10/06,ing,Participa en la exploración de señalizaciones.,,,,,,,,,,,,,,,
1,10/06,ced,"Reconoce el valor que tiene como persona al reflexionar y expresar sus ideas, emociones, sentimientos, deseos y necesidades, y al ser consciente de cuidarse y cuidar a otras personas entre su familia, amigas, amigos y grupo escolar.
",1,ced,santillana,,126 y 127,,,,,,1,fcye,sep,,10 a 17
1,10/07,lmb,Reconoce la forma escrita de nombres propios y utiliza ese conocimiento como referencia para identificar y utilizar letras del alfabeto de su lengua y formar otras palabras.,1,lmb,santillana,,37,,,,,,1,lm,sep,,16 y 17
1,10/07,art,Ensaya canciones o rondas infantiles utilizando movimientos coordinados para lograr sincronía con sus compañeros.,1,art,santillana,,298 y 299,,,,,,,,,,83 y 84
1,10/07,cm,"Reconoce las distintas partes del cuerpo, y practica hábitos de higiene y alimentacion para cuidar su salud.",1,cm,santillana,,114 y 115,,,,,,1,cm,sep,,20 a 29
1,10/07,mat,"Lee, escribe y ordena números naturales hasta 100.",1,mat,santillana,,84 y 85,1,mat,detectives,,12 y 13,1,mat,sep,,30 y 31
1,10/07,ef,"Explora la combinación de los patrones básicos de movimiento en diferentes actividades y juegos, con la finalidad de favorecer el control de sí.",1,ef,santillana,,414 y 415,,,,,,,,,,
1,10/08,mat,"Lee, escribe y ordena números naturales hasta 100.",1,mat,santillana,,86 y 87,1,mat,detectives,,14 y 15,1,mat,sep,,32 a 35
1,10/08,cm,"Reconoce las distintas partes del cuerpo, y practica hábitos de higiene y alimentacion para cuidar su salud.",1,cm,santillana,,114 y 115,,,,,,1,cm,sep,,20 a 29
1,10/08,es,"Identifica, aprecia y agradece a sus maestros, familia y compañeros por la ayuda que le brindan.",,,,,,1,es,socio,,28 y 29,,,,,
1,10/08,art,Ensaya canciones o rondas infantiles utilizando movimientos coordinados para lograr sincronía con sus compañeros.,1,art,santillana,,298 y 299,,,,,,,,,,
1,10/08,vs,Consciencia de sí para la adquisición de estilos de vida activos.,1,vs,vidasaludable,https://packgoogle-pro.s3.amazonaws.com/vida-saludable/laguia_recursos/trim2/rdvspbt2e3-gen/index.html,136,,,,,,,,,,
