grade,date,subject,learn,book1_grade,book1_subject,book1_serie,book1_interactive,book1_pages,book2_grade,book2_subject,book2_serie,book2_interactive,book2_pages,book3_grade,book3_subject,book3_serie,book3_interactive,book3_pages
6,09/13,vs,"Promueve acciones para reducir la
propagación de enfermedades transmisibles, al identificar los factores de riesgo y protectores de la salud, en los entornos familiar, escolar y comunitario.",6,vs,vidasaludable,https://packgoogle-pro.s3.amazonaws.com/vida-saludable/laguia_recursos/trim2/rdvspbt2e4-gen/index.html,142 a 145,,,,,,,,,,
6,09/13,es,"Explica las características de los
estados de ánimo y cómo se forman a
partir de diversos factores.
",,,,,,5,es,socio,,16 y 17,,,,,
6,09/13,esp,"Lee, identifica y analiza textos del ámbito de Participación social. Reflexiona sobre la lectura y el análisis de textos del ámbito de Participación social.",6,esp,santillana,,40,,,,,,6,esp,sep,,43 a 46
6,09/13,hist,Señala la duración y la simultaneidad de las culturas de Europa y Oriente del siglo V al XV aplicando el término siglo y las ubica espacialmente.,6,hist,santillana,,280 y 281, ,,,,,6,hist,sep,,96 a 99
6,09/13,geo,Favorece la participación en el espacio donde vive.,5,geo,santillana,,410 a 413,,,,,,5,geo,sep,,149 a 155
6,09/14,ef,"Valora sus habilidades y destrezas motrices al participar en situaciones de juego e iniciación deportiva, lo que le permite sentirse y saberse competente. ",6,ef,santillana,,166 y 167,,,,,,,,,,
6,09/14,mat,"Resuelve problemas que implican el uso de las características y propiedades de triángulos y cuadriláteros y, analiza las características de cuerpos geométricos.",6,mat,santillana,,379,6,mat,detectives,,58,6,mat,sep,,149 y 150
6,09/14,cn,"Describe procesos de transferencia del calor –conducción y convección– en
algunos materiales y su importancia en la naturaleza. Explica el uso de conductores y aislantes del calor en actividades cotidianas y su relación con la prevención de accidentes. Describe el movimiento de algunos objetos considerando su trayectoria, dirección y rapidez.",5,cn,santillana,,398 y 399,,,,,,5,cn,sep,,119 a 123
6,09/14,esp,"Lee, identifica y analiza textos del
ámbito de Participación social. Reflexiona sobre la lectura y el análisis de textos del ámbito de Participación social.",6,esp,santillana,,335,,,,,,6,esp,sep,,136 a 144
6,09/14,hist,Ordena cronológicamente los procesos de expansión cultural y económica de los inicios de la Edad Moderna y ubica espacialmente los viajes de exploración que permitieron el encuentro de Europa y América.,6,hist,santillana,,414 a 416,,,,,,6,hist,sep,,119 a 125
6,09/15,ced,"Argumenta, con autonomía, sus decisiones ante situaciones dilemáticas cotidianas, con base en el respeto a su integridad y dignidad y las de otras personas.",6,ced,santillana,,132 y 133,,,,,,6,fcye,sep,,10 a 19
6,09/15,art,"Identifica y comparte sensaciones y emociones respecto a lo que le provocan diversas manifestaciones teatrales, y explica las razones por las que le gustan o disgustan, para formar un juicio crítico.",6,art,santillana,,168 y 169,,,,,,,,,,
6,09/15,fcye,"Argumenta con autonomía, sus decisiones ante situaciones dilemáticas cotidianas, con base en el respeto a su integridad y dignidad y las de otras personas.
",6,fcye,santillana,,132 y 133,,,,,,6,fcye,sep,,10 a 19
6,09/15,mat,"Resuelve problemas que implican conversiones entre unidades de medida de longitud, capacidad, peso y tiempo. Calcula el perímetro y el área de triángulos y cuadriláteros.",5,mat,santillana,,374 y 375,5,mat,detectives,,"13, 14 y 50",5,mat,sep,,"136 a 143, 130 a 135"
6,09/15,esp,"Lee, analiza y comparte textos del ámbito de Participación social. Reflexiona sobre la producción de textos escritos y orales, y sobre la participación en eventos comunicativos del ámbito de Participación social.
",6,esp,santillana,,"38, 39, 336 y 337",,,,,,6,esp,sep,,"32 a 38, 146 a 149"
6,09/17,vs,"Participa en la promoción de hábitos de higiene y limpieza para cuidar el medioambiente, en el entorno familiar, escolar y comunitario.",5,vs,vidasaludable,https://packgoogle-pro.s3.amazonaws.com/vida-saludable/laguia_recursos/trim1/cgn4_t1/index.html,305 y 445,,,,,,,,,,
6,09/17,ing,"Explora y escucha intercambios de
expresiones para organizar reuniones.",,,,,,,,,,,,,,,
6,09/17,mat,Describe rutas y la ubicación de lugares utilizando sistemas de referencia convencionales que aparecen en planos o mapas. Resuelve problemas que implican leer o representar información en gráficas de barras,5,mat,santillana,,"226, 227, 376 y 377",5,mat,detectives,,"12, 52",5,mat,sep,,"90 a 94, 144 a 150"
6,09/17,art,"Identifica y comparte sensaciones y emociones respecto a lo que le
provocan diversas manifestaciones
teatrales, y explica las razones por las
que le gustan o disgustan, para formar un juicio crítico.",6,art,santillana,,168 y 169,,,,,,,,,,
6,09/17,es,"Valora que los sentimientos se construyen a partir de las personas, cosas o situaciones importantes, así como algunas maneras de regularlos para la toma de decisiones y para lograr el bienestar personal y social.
",,,,,,5,es,socio,,28 a 31,,,,,
