grade,date,subject,learn,book1_grade,book1_subject,book1_serie,book1_interactive,book1_pages,book2_grade,book2_subject,book2_serie,book2_interactive,book2_pages,book3_grade,book3_subject,book3_serie,book3_interactive,book3_pages
1,11/01,lm,Escucha la lectura de cuentos infantiles.,1,lm,santillana,,326 y 327,,,,,,1,lm,sep,,183 y 184
1,11/01,lm,Escucha la lectura de cuentos infantiles.,1,lm,santillana,,328 y 329,,,,,,1,lm,sep,,183 y 184
1,11/01,lm,Explora acervos disponibles y reconoce algunas de sus características.,1,lm,santillana,,324 y 325,,,,,,1,lm,sep,,183 y 184
1,11/01,lm,Explora acervos disponibles y reconoce algunas de sus características.,1,lm,santillana,,324 y 325,,,,,,1,lm,sep,,183 y 184
1,11/01,vs,Participa en diferentes juegos que le permiten mantenerse activo y saludable.,1,vs,vidasaludable,https://packgoogle-pro.s3.amazonaws.com/vida-saludable/laguia_recursos/trim1/bgn1_t1/index.html,140 y 141,,,,,,,,,,
1,11/02,lm,"Explora los acervos para elegir algunos textos informativos, que leerá con algún propósito.",1,lm,santillana,,174 y 175,,,,,,1,lm,sep,,"100 a 103, 107 y 111"
1,11/02,lm,Lee los textos seleccionados con el apoyo del docente y adquiere autonomía para hacerlo por sí mismo a lo largo del grado.,1,lm,santillana,,178 y 179,,,,,,1,lm,sep,,"100 a 103, 107 y 111"
1,11/02,lm,Trabaja con su nombre y el de sus compañeros.,1,lm,santillana,,30 y 31,,,,,,1,lm,sep,,12 y 13
1,11/02,lm,"Utiliza una secuencia de letras (o intento de ellas) ordenadas linealmente, en palabras y oraciones.",1,lm,santillana,,314 y 315,,,,,,1,lm,sep,,153
1,11/02,ef,"Explora la combinación de los patrones básicos de movimiento en diferentes actividades y juegos, con la finalidad de favorecer el control de sí.",1,ef,santillana,,160 y 161,,,,,,,,,,
1,11/03,cm,"Describe y representa la ubicación de su casa, escuela y otros sitios con el uso de referencias espaciales básicas.",1,cm,santillana,,118 y 119,,,,,,1,cm,sep,,30 a 37
1,11/03,mat,"Lee, escribe y ordena números naturales hasta 100.",1,mat,santillana,,80 Y 81,1,mat,detectives,,8 y 9,1,mat,sep,,12 a 23
1,11/03,lm,Escucha la lectura en voz alta de los materiales seleccionados y adquiere autonomía para hacerlo por sí mismo a lo largo del grado. Expresa qué comprendió de la lectura de cada texto.,1,lm,santillana,,178 y 179,,,,,,1,lm,sep,,"100 a 103, 107 y 111"
1,11/03,ing,Participa en la elaboración de señalamientos para el salón.,,,,,,,,,,,,,,,
1,11/03,ced,Reconoce su nombre y nacionalidad como parte de su identidad que le permite acceder y ejercer sus derechos.,1,ced,santillana,,130 y 131,,,,,,1,fcye,sep,,18 a 25
1,11/04,lmb,"Organiza la información de manera adecuada en sus cuadernos: escribir fecha, títulos, sin saltearse páginas.",,,,,,,,,,,,,,,
1,11/04,art,"Utiliza los colores primarios para combinarlos, y distingue los colores cálidos y fríos.",1,art,santillana,,422 y 423,,,,,,,,,,
1,11/04,cm,"Describe y representa la ubicación de su casa, escuela y otros sitios con el uso de referencias espaciales básicas.",1,cm,santillana,,118 y 119,,,,,,1,cm,sep,,30 a 37
1,11/04,mat,"Lee, escribe y ordena números naturales hasta 100.",,,,,,,,,,,,,,,
1,11/04,ef,"Explora el equilibrio, la orientacion espacio-temporal y la coordinación motriz en actividades y juegos, para impulsar la expresión y control de sus movimientos.",1,ef,santillana,,160 y 161,,,,,,,,,,
1,11/05,mat,Recolecta datos y hace registros personales.,1,mat,santillana,,236 y 237,1,mat,detectives,,43,1,mat,sep,,122 a 127
1,11/05,cm,"Describe y representa la ubicación de su casa, escuela y otros sitios con el uso de referencias espaciales básicas.",1,cm,santillana,,118 y 119,,,,,,1,cm,sep,,30 a 37
1,11/05,es,Ayuda a otros a hacerse cargo de sí mismos.,,,,,,1,es,socio,,32 y 33,,,,,
1,11/05,art,"Utiliza los colores primarios para combinarlos, y distingue los colores cálidos y fríos.",1,art,santillana,,422 y 423,,,,,,,,,,
1,11/05,vs,Participa en diferentes juegos que le permiten mantenerse activo y saludable.,1,vs,vidasaludable,https://packgoogle-pro.s3.amazonaws.com/vida-saludable/laguia_recursos/trim3/rdvspbt3e2-gen/index.html,147,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
