grade,date,subject,learn,book1_grade,book1_subject,book1_serie,book1_interactive,book1_pages,book2_grade,book2_subject,book2_serie,book2_interactive,book2_pages,book3_grade,book3_subject,book3_serie,book3_interactive,book3_pages
2,11/01,vs,Participa en diferentes juegos que le permiten mantenerse activo y saludable.,2,vs,vidasaludable,https://packgoogle-pro.s3.amazonaws.com/vida-saludable/laguia_recursos/trim3/rdvspbt3e2-gen/index.html,295,,,,,,,,,,
2,11/01,lm,"Revisa y corrige el texto con ayuda de alguien más, al hacerlo reflexiona sobre: la escritura convencional de las palabras; el uso de mayúsculas y minúsculas.",2,lm,santillana,,52,,es,socio,,,2,lm,sep,,38
2,11/01,lm,"Revisa y corrige, con ayuda del profesor, la coherencia y propiedad de sus notas: escritura convencional, ortografía.",2,lm,santillana,,52,,,,,,2,lm,sep,,177
2,11/01,lm,"Aprende a utilizar el alfabeto para buscar palabras desconocidas en el diccionario e infiere, con ayuda del profesor, el significado de palabras desconocidas.",2,lm,santillana,,52,,,,,,2,lm,sep,,156 y 157
2,11/01,lm,"Revisa y corrige, con ayuda del profesor, la coherencia y propiedad de sus notas: escritura convencional, ortografía.",2,lm,santillana,,52,,,,,,2,lm,sep,,165
2,11/02,ef,"Coordina patrones básicos de movimiento en actividades y juegos que implican elementos perceptivo-motrices, con el propósito de fomentar el control de sí y la orientación en el espacio. ",2,ef,santillana,,314 y 315,,,,,,,,,,
2,11/02,lm,"Utiliza los acervos de que dispone para seleccionar, explorar y leer diversos materiales de lectura.",2,lm,santillana,,54 y 55,,,,,,2,lm,sep,,17 a 23
2,11/02,lm,"Utiliza los acervos de que dispone para seleccionar, explorar y leer diversos materiales de lectura.",2,lm,santillana,,54 y 55,,,,,,2,lm,sep,,12 a 23
2,11/02,lm,"Utiliza los acervos de que dispone para seleccionar, explorar y leer diversos materiales de lectura.",2,lm,santillana,,54 y 55,,mat,detectives,,,2,lm,sep,,19 y 20
2,11/02,lm,Lee los textos e identifica qué información le ofrece cada uno sobre el tema de su interés. Comparte lo aprendido sobre el tema de su interés al reconocer qué sabía y qué descubrió con las lecturas.,2,lm,santillana,,54 y 55,,,,,,2,lm,sep,,108 a 111
2,11/03,ced,"Reconoce la satisfacción de necesidades básicas de salud, educación, alimentación y vivienda como parte de sus derechos. ",2,ced,santillana,,132 y 133,,,,,,2,fcye,sep,,18 a 23
2,11/03,art,"Realiza movimientos corporales rítmicos a diferentes velocidades, para realizar secuencias.",2,art,santillana,,56 y 57,,,,,,,,,,
2,11/03,cm,"Describe costumbres, tradiciones, celebraciones y conmemoraciones del lugar donde vive y cómo han cambiado con el paso del tiempo.",2,cm,santillana,,81,,,,,,2,cm,sep,,82 a 89
2,11/03,lm,"Escucha con atención la lectura en voz alta que hace el profesor o alguno de sus compañeros.
Identifica la trama, los personajes principales y algunas de sus características en los textos leídos.",2,lm,santillana,,118 y 119,,,,,,2,lm,sep,,"96, 97, 105 a 107"
2,11/03,mat,"Recolecta, registra y lee datos en tablas.",2,mat,santillana,,188 y 189,2,mat,detectives,,14,2,mat,sep,,36 a 40
2,11/04,ef,"Expresa ideas y emociones al comunicarse verbal, corporal y actitudinalmente en distintas actividades motrices, para asignarles un carácter personal. ",2,ef,santillana,,454 y 455,,,,,,,,,,
2,11/04,ing,Reconoce partes del cuerpo por su nombre.,,,,,102 y 103,,,,,,,,,,
2,11/04,mat,"Recolecta, registra y lee datos en tablas.",2,mat,santillana,,56 y 57,2,mat,detectives,,15,2,mat,sep,,36 a 40
2,11/04,cm,"Describe costumbres, tradiciones, celebraciones y conmemoraciones del lugar donde vive y cómo han cambiado con el paso del tiempo.",2,cm,santillana,,336 y 337,,,,,,2,cm,sep,,82 a 89
2,11/04,lmb,"Comprende y respeta las regularidades del sistema de escritura de su lengua como son el uso de letras mayúsculas, dígrafos, diacríticos, entre otros posibles, aun cuando todavía presente algunas dificultades para hacerlo.",2,lmb,santillana,,,,,,,,2,lm,sep,,152
2,11/05,vs,Participa en diferentes juegos que le permiten mantenerse activo y saludable.,2,vs,vidasaludable,https://packgoogle-pro.s3.amazonaws.com/vida-saludable/laguia_recursos/trim3/rdvspbt3e2-gen/index.html,144,,,,,,,,,,
2,11/05,mat,Resuelve problemas de multiplicación con números naturales menores que 10.,2,mat,santillana,,58 y 59,2,mat,detectives,,16,2,mat,sep,,41 a 50
2,11/05,cm,"Describe costumbres, tradiciones, celebraciones y conmemoraciones del lugar donde vive y cómo han cambiado con el paso del tiempo.",2,cm,santillana,,196 y 197,,,,,,2,cm,sep,,82 a 89
2,11/05,art,"Realiza movimientos corporales rítmicos a diferentes velocidades, para realizar secuencias.",2,art,santillana,,316 y 317,,,,,,,,,,
2,11/05,es,Propone ideas a la maestra y a su familia de nuevas actividades que desearía llevar a cabo.,,,,,22 y 23,2,es,socio,,50 y 51,,,,,
