grade,date,subject,learn,book1_grade,book1_subject,book1_serie,book1_interactive,book1_pages,book2_grade,book2_subject,book2_serie,book2_interactive,book2_pages,book3_grade,book3_subject,book3_serie,book3_interactive,book3_pages
2,10/18,vs,"Expresa razones acerca de por qué los alimentos procesados ponen en riesgo la salud, con base en los sellos de advertencia que presentan.",2,vs,vidasaludable,"https://packgoogle-pro.s3.us-east-1.amazonaws.com/vida-saludable/laguia_recursos/trim1/bgn2_t1/index.html
",270 y 271,,,,,,,,,,
2,10/18,es,Reconoce el sentido del humor como una estrategia para reducir la tensión.,,,,,,2,es,socio,,14 y 15,,,,,
2,10/18,art,Elige formas y figuras diversas para representarlas con el cuerpo.,2,art,santillana,,150 y 151,,,,,,,,,,
2,10/18,cm,"Reconoce los órganos de los sentidos, su función, y practica acciones para su cuidado.",2,cm,santillana,,101,,,,,,2,cm,sep,,23 a 29
2,10/18,lm,"Lee los textos e identifica qué información le ofrece cada uno sobre el tema de su interés.
Comparte lo aprendido sobre el tema de su interés al reconocer qué sabía y qué descubrió con las lecturas",2,lm,santillana,,184 y 185,,,,,,2,lm,sep,,108 a 111
2,10/19,ef,"Coordina patrones básicos de movimiento en actividades y juegos que implican elementos perceptivo-motrices, con el propósito de fomentar el control de sí y la orientación en el espacio.",2,ef,santillana,,148 y 149,,,,,,,,,,
2,10/19,lm,"Lee los textos e identifica qué información le ofrece cada uno sobre el tema de su interés.
Registra en notas lo más relevante del proceso seleccionado encontrado en cada fuente.",2,lm,santillana,,158 y 159,,,,,,2,lm,sep,,87 y 89
2,10/19,art,Elige formas y figuras diversas para representarlas con el cuerpo.,2,art,santillana,,150 y 151,,,,,,,,,,
2,10/19,mat,Resuelve problemas de suma y resta con números naturales hasta 1 000.,2,mat,santillana,,74 y 75,2,mat,detectives,,53 y 54,2,mat,sep,,31 a 35
2,10/19,fcye,"Reconoce la satisfacción de necesidades básica de salud, educación, alimentación y vivienda como parte de sus derechos.",2,fcye,santillana,,118 y 119,,,,,,2,fcye,sep,,18 a 25
2,10/20,ced,"Reconoce la satisfacción de necesidades básicas de salud, educación, alimentación y vivienda como parte de sus derechos.",2,ced,santillana,,118 y 119,,,,,,2,fcye,sep,,18 a 25
2,10/20,art,Inventa movimientos que pueden acompañar la presentación artística.,2,art,santillana,,292 y 293,,,,,,,,,,
2,10/20,cm,"Reconoce los órganos de los sentidos, su función, y practica acciones para su cuidado.",2,cm,santillana,,100,,,,,,2,cm,sep,,27
2,10/20,lm,"Revisa y corrige, con ayuda del profesor, la coherencia y propiedad de sus notas: escritura convencional, ortografía.",2,lm,santillana,,30 y 31,,,,,,2,lm,sep,,38
2,10/20,mat,Resuelve problemas de suma y resta con números naturales hasta 1 000,2,mat,santillana,,74 y 75,2,mat,detectives,,53 y 54,2,mat,sep,,31 a 35
2,10/21,ef,"Coordina patrones básicos de movimiento en actividades y juegos que implican elementos perceptivo-motrices, con el propósito de fomentar el control de sí y la orientación en el espacio.",2,ef,santillana,,148 y 149,,,,,,,,,,
2,10/21,ing,Participa en la exploración de señalizaciones.,,,,,,,,,,,,,,,
2,10/21,mat,Resuelve problemas de suma y resta con números naturales hasta 1 000.,2,mat,santillana,,72 y 73,2,mat,detectives,,53 y 54,2,mat,sep,,26 a 30
2,10/21,cm,"Reconoce los órganos de los sentidos, su función, y practica acciones para su cuidado.",2,cm,santillana,,100 y 101,,,,,,2,cm,sep,,27 a 29
2,10/21,lmb,Escribe textos sencillos de manera espontánea.,,,,,,,,,,,,,,,
2,10/22,vs,Reconoce que existen enfermedades transmisibles y que la práctica de higiene y limpieza reduce el riesgo de contraerlas.,1,vs,vidasaludable,"https://packgoogle-pro.s3.us-east-1.amazonaws.com/vida-saludable/laguia_recursos/trim1/cgn4_t1/index.html 
",281,,,,,,,,,,
2,10/22,mat,Resuelve problemas de suma y resta con números naturales hasta 1 000.,2,mat,santillana,,74 y 75,2,mat,detectives,,53 y 54,2,mat,sep,,31 a 35
2,10/22,cm,"Describe costumbres, tradiciones, celebraciones y conmemoraciones del lugar donde vive y cómo han cambiado con el paso del tiempo.",2,cm,santillana,,102,,,,,,2,cm,sep,,30 a 32
2,10/22,art,Inventa movimientos que pueden acompañar la presentación artística.,2,art,santillana,,292 y 293,,,,,,,,,,
2,10/22,es,"Práctica hábitos para fortalecer su capacidad de valerse por sí mismo en el ámbito personal, social y escolar.",,,,,,2,es,socio,,16 y 17,,,,,
