grade,date,subject,learn,book1_grade,book1_subject,book1_serie,book1_interactive,book1_pages,book2_grade,book2_subject,book2_serie,book2_interactive,book2_pages,book3_grade,book3_subject,book3_serie,book3_interactive,book3_pages
6,09/20,vs,Practica hábitos de higiene y limpieza que favorecen el cuidado de sí con base en la importancia que tienen para su salud la de su familia y comunidad.,6,vs,vidasaludable,https://packgoogle-pro.s3.amazonaws.com/vida-saludable/laguia_recursos/trim1/bgn4_t1/index.html,"144, 145 y 297",,,,,,,,,,
6,09/20,es,Evalúa la influencia que tiene en sí mismo y en los demás el tipo de interacciones que establece.,,,,,,6,es,socio,,30 y 31,,,,,
6,09/20,esp,Identifica distintos formatos de preguntas en exámenes y cuestionarios.,6,esp,santillana,,18 y 19,,,,,,6,esp,sep,,9 y 10
6,09/20,hist,"Identifica la duración del periodo y la secuencia del origen del ser humano, del poblamiento de los continentes y de la sedentarización aplicando términos como siglo, milenio y a.C. Ubica espacialmente el origen del ser humano, el poblamiento de los continentes y los lugares donde se domesticaron las primeras plantas y animales.",6,hist,santillana,,114 a 119,,,,,,6,hist,sep,,18 a 25
6,09/20,geo,Reconoce y valora la importancia de la Geografía.,,,,,,,,,,,,,,,
6,09/21,ef,"Valora sus habilidades y destrezas motrices al participar en situaciones de juego e iniciación deportiva, lo que le permite sentirse y saberse competente.",6,ef,santillana,,166 y 167,,,,,,,,,,
6,09/21,mat,"Resuelve problemas de valor faltante en los que la razón interna o externa es un número natural y, relación del tanto por ciento con la expresión ""n de cada 100"".",5,mat,santillana,,"236 y 237, 390 y 391",5,mat,detectives,,"16, 39, 60 ",5,mat,sep,,"45 a 48, 106 y 107, 183 a 188"
6,09/21,cn,"Relaciona la vibración de los materiales con la propagación del sonido. Describe la propagación del sonido en el oído y la importancia de evitar los sonidos intensos. Explica el funcionamiento de un circuito eléctrico a partir de sus componentes, como conductores o aislantes de la energía eléctrica. Identifica las transformaciones de la electricidad en la vida cotidiana. Describe las características de los componentes del Sistema Solar.",5,cn,santillana,,"256 y 257, 394 a 397, 400 y 401",,,,,,5,cn,sep,,"105 a 111, 113 a 117, 131 a 133"
6,09/21,esp,Identifica distintos formatos de preguntas en exámenes y cuestionarios.,6,esp,santillana,,18 y 19,,,,,,6,esp,sep,,9 y 10
6,09/21,hist,Explica la evolución del ser humano y la relación con la naturaleza durante la prehistoria.,6,hist,santillana,,114 a 119,,,,,,6,hist,sep,,18 a 25
6,09/22,ced,"Argumenta con autonomía sus decisiones ante situaciones dilemáticas cotidianas con base en el respeto a su integridad y dignidad, y las de otras personas.",6,ced,santillana,,132 y 133,,,,,,6,fcye,sep,,10 a 15
6,09/22,art,"Reconoce movimientos y sonidos reales de personas, animales y cosas, y los reinterpreta utilizando la ficción.",6,art,santillana,,322 y 323,,,,,,,,,,
6,09/22,fcye,"Argumenta con autonomía sus decisiones ante situaciones dilemáticas cotidianas con base en el respeto a su integridad y dignidad, y las de otras personas.",6,fcye,santillana,,132 y 133,,,,,,6,fcye,sep,,16 a 19
6,09/22,mat,"Lectura, escritura y comparación de números naturales, fraccionarios y decimales. Explicitación de los criterios de comparación.",6,mat,santillana,,52 a 55,6,mat,detectives,,7 a 9 ,6,mat,sep,,10 a 16
6,09/22,esp,Identifica distintos formatos de preguntas en exámenes y cuestionarios.,6,esp,santillana,,18 y 19,,,,,,6,esp,sep,,9 y 10
6,09/23,ef,"Adapta sus capacidades, habilidades y destrezas motrices al organizar y participar en diversas actividades recreativas, con la finalidad de consolidar su disponibilidad corporal. ",6,ef,santillana,,166 y 167,,,,,,,,,,
6,09/23,mat,"Lectura, escritura y comparación de números naturales, fraccionarios y decimales. Explicitación de los criterios de comparación.",6,mat,santillana,,52 a 55,6,mat,detectives,,7 a 9 ,6,mat,sep,,10 a 16
6,09/23,geo,Identifica las regiones continentales y su extensión.,6,geo,santillana,,98,,,,,,6,geo,sep,,11 a 17
6,09/23,espb,Reflexiona sobre la importancia de conocer y ejercer sus derechos lingüísticos.,,,,,,,,,,,,,,,
6,09/23,cn,Analiza las ventajas de preferir el consumo de agua simple potable en lugar de bebidas azucaradas.,6,cn,santillana,,88,,,,,,6,cn,sep,,25
6,09/24,vs,Propone alternativas de actividades físicas que puede realizar dentro y fuera de la escuela para su bienestar.,6,vs,vidasaludable,https://packgoogle-pro.s3.amazonaws.com/vida-saludable/laguia_recursos/trim1/cgn1_t1/index.html,434,,,,,,,,,,
6,09/24,ing,Escucha y explora noticias vinculadas a contextos familiares y habituales.,,,,,,,,,,,,,,,
6,09/24,mat,"Lectura, escritura y comparación de números naturales, fraccionarios y decimales. Explicitación de los criterios de comparación.",6,mat,santillana,,52 a 55,6,mat,detectives,,7 a 9,6,mat,sep,,10 a 16
6,09/24,art,"Reconoce movimientos y sonidos reales de personas, animales y cosas, y los reinterpreta utilizando la ficción",6,art,santillana,,322 y 323,,,,,,,,,,
6,09/24,es,"Demuestra una atención sostenida de hasta 10 minutos, y es consciente de los factores internos y externos que influyen en la toma de decisiones.",,,,,,5,es,socio,,"36, 37, 48 y 49",,,,,
