grade,date,subject,learn,book1_grade,book1_subject,book1_serie,book1_interactive,book1_pages,book2_grade,book2_subject,book2_serie,book2_interactive,book2_pages,book3_grade,book3_subject,book3_serie,book3_interactive,book3_pages
3,09/13,es,"Describe qué son los sentimientos y cómo se manifiestan, así como su importancia en la vida cotidiana para lograr el bienestar emocional.",,,,,,3,es,socio,,12 y 13,,,,,
3,09/13,art,"Utiliza los colores primarios y secundarios, cálidos y fríos, para expresar sentimientos.",2,art,santillana,,"16, 17, 150 y 151",,,,,,,,,,
3,09/13,cn,Describe cambios en la naturaleza a partir de lo que observa en el día y la noche y durante el año.,2,cm,santillana,,370 y 371,,,,,,2,cm,sep,,148 a 151
3,09/13,lm,"Identifica las características de personajes y escenarios, y establece su importancia en el cuento.",3,lm,santillana,,20 a 23,,,,,,3,esp,sep,,24 a 30
3,09/13,vs,Valora sus logros para afrontar nuevos retos en el juego y la actividad física.,3,vs,vidasaludable,https://packgoogle-pro.s3.amazonaws.com/vida-saludable/laguia_recursos/trim1/bgn1_t1/index.html,292 y 293,,,,,,,,,,
3,09/14,lm,Incrementa su fluidez y la modulación de voz en la lectura en voz alta de poemas.,2,lm,santillana,,162 y 163,,,,,,2,lm,sep,,91 y 128
3,09/14,mat,"Calcula mentalmente sumas y restas de
números de dos cifras, dobles de números de dos cifras y mitades de números pares menores que 100.",2,mat,santillana,,213,2,mat,detectives,,35,2,mat,sep,,"99 a 107, 110 y 111"
3,09/14,fcye,Reconoce las capacidades y potencialidades personales que le dan singularidad para actuar ante las necesidades del entorno.,3,fcye,santillana,,120 y 121,,,,,,3,fcye,sep,,10 a 19
3,09/14,cn,"Identifica los órganos de los sentidos, su
función, y practica acciones para su cuidado.",2,cm,santillana,,"96, 97, 100, 101, 236, 366, 367",,,,,,2,cm,sep,,"22 a 27, 74, 75, 132 a 134, 137"
3,09/14,ef,"Combina sus habilidades motrices al diversificar la ejecución de los patrones básicos de movimiento en situaciones de juego, con el fin de otorgarle intención a sus movimientos.",3,ef,santillana,,156 y 157,,,,,,,,,,
3,09/15,mat,Resuelve problemas de suma y resta con números naturales hasta 1 000.,2,mat,santillana,,213,2,mat,detectives,,35,2,mat,sep,,"99 a 107, 110 y 111"
3,09/15,art,"Utiliza los colores primarios y secundarios,
cálidos y fríos, para expresar sentimientos.",2,art,santillana,,"16, 17, 150 y 151",,,,,,,,,,
3,09/15,cn,"Distingue sólidos, líquidos y gases en el entorno.",2,cm,santillana,,368 y 369,,,,,,2,cm,sep,,140 a 147
3,09/15,lm,"Identifica las características de personajes y escenarios, y establece su importancia en el cuento.",3,lm,santillana,,20 a 23,,,,,,3,esp,sep,,24 a 30
3,09/15,ced,Reconoce las capacidades y potencialidades personales que le dan singularidad para actuar ante las necesidades del entorno.,3,ced,santillana,,120 y 121,,,,,,3,fcye,sep,,10 a 19
3,09/17,mat,"Calcula mentalmente sumas y restas de números de dos cifras, dobles de números de dos cifras y mitades de números pares menores que 100.",2,mat,santillana,,213,2,mat,detectives,,35,2,mat,sep,,"99 a 107, 110 y 111"
3,09/17,ing,Escucha expresiones vinculadas con expectativas.,,,,,,,,,,,,,,,
3,09/17,art,"Utiliza los colores primarios y secundarios, cálidos y fríos, para expresar sentimientos.",2,art,santillana,,"16, 17, 150 y 151",,,,,,,,,,
3,09/17,es,"Describe, de forma general, qué es la regulación emocional y algunas maneras para llevarla a cabo con el propósito de lograr una mejor toma de decisiones que impacten de forma positiva en el logro del bienestar personal y colectivo.",,,,,,3,es,socio,,20 y 21,,,,,
3,09/17,vs,"Toma decisiones respecto del consumo
de alimentos procesados, con base en la información de los sellos y advertencias.",3,vs,vidasaludable,https://packgoogle-pro.s3.amazonaws.com/vida-saludable/laguia_recursos/trim2/rdvspat2e1-gen/index.html,424 y 425,,,,,,,,,,
