grade,date,subject,learn,book1_grade,book1_subject,book1_serie,book1_interactive,book1_pages,book2_grade,book2_subject,book2_serie,book2_interactive,book2_pages,book3_grade,book3_subject,book3_serie,book3_interactive,book3_pages
6,10/04,vs,Consciencia de sí para la adquisición de estilos de vida activos.,6,vs,vidasaludable,https://packgoogle-pro.s3.amazonaws.com/vida-saludable/laguia_recursos/trim1/cgn4_t1/index.html,296,,,,,,,,,,
6,10/04,es,"Valora cómo los vínculos e interacciones, basadas en la empatía y colaboración, promueven el bienestar a corto, mediano y largo plazo.",,,,,,6,es,socio,,30 y 31,,,,,
6,10/04,esp,Identifica e infiere las características del personaje a través de la lectura de biografías y autobiografías.,6,esp,santillana,,24 y 25,,,,,,6,esp,sep,,18 a 23
6,10/04,hist,Reconoce la importancia de la invención de la escritura y las características de las primeras ciudades.,6,hist,santillana,,120 y 121, ,,,,,6,hist,sep,,26 y 27
6,10/04,geo,Reconoce la importancia de las tecnologías aplicadas al manejo de información geográfica.,6,geo,santillana,,104 y 105,,,,,,6,geo,sep,,33 a 37
6,10/05,ef,"Adapta sus capacidades, habilidades y destrezas motrices al organizar y participar en diversas actividades recreativas, con la finalidad de consolidar su disponibilidad corporal.",6,ef,santillana,,166 y 167,,,,,,,,,,
6,10/05,mat,"Lectura, escritura y comparación de números naturales, fraccionarios y decimales. Explicitación de los criterios de comparación.",6,mat,santillana,, 52 a 55,6,mat,detectives,,7 a 9,6,mat,sep,,10 a 16
6,10/05,cn,"Argumenta la importancia de la dieta correcta, del consumo de agua simple potable, la activación física, el descanso y el esparcimiento para promover un estilo de vida saludable.",6,cn,santillana,,86 y 87,,,,,,6,cn,sep,,25 a 28
6,10/05,esp,Identifica la diferencia en el uso de la voz narrativa en la biografía y la autobiografía.,6,esp,santillana,,26 y 27,,,,,,6,esp,sep,,"23, 24, 27 y 28"
6,10/05,hist,Reconoce la importancia de la invención de la escritura y las características de las primeras ciudades.,6,hist,santillana,,120 y 121,,,,,,6,hist,sep,,26 y 27
6,10/06,ced,"Argumenta con autonomía sus decisiones ante situaciones dilemáticas cotidianas con base en el respeto a su integridad y dignidad, y las de otras personas. ",6,ced,santillana,,132 y 133,,,,,,6,fcye,sep,,10 a 19
6,10/06,art,"Reconoce movimientos y sonidos reales de personas, animales y cosas, y los reinterpreta utilizando la ficción.",6,art,santillana,,174 y 175,,,,,,,,,,
6,10/06,fcye,"Argumenta con autonomía sus decisiones ante situaciones dilemáticas cotidianas con base en el respeto a su integridad y dignidad, y las de otras personas.",6,fcye,santillana,,132 y 133,,,,,,6,fcye,sep,,10 a 19
6,10/06,mat,"Lectura, escritura y comparación de números naturales, fraccionarios y decimales. Explicitación de los criterios de comparación.",6,mat,santillana,,52 a 55,6,mat,detectives,,7 a 9,6,mat,sep,,10 a 16
6,10/06,esp,Usa oraciones compuestas al escribir.,6,esp,santillana,,28,,,,,,6,esp,sep,,25
6,10/07,ef,"Adapta sus capacidades, habilidades y destrezas motrices al organizar y participar en diversas actividades recreativas, con la finalidad de consolidar su disponibilidad corporal. ",6,ef,santillana,,166 y 167,,,,,,,,,,
6,10/07,mat,"Lectura, escritura y comparación de números naturales, fraccionarios y decimales. Explicitación de los criterios de comparación.",6,mat,santillana,,52 a 55,6,mat,detectives,,7 a 9,6,mat,sep,,10 a 16
6,10/07,geo,Relaciona los climas con la distribución de la vegetación y la fauna en la Tierra.,6,geo,santillana,,106 y 107,,,,,,6,geo,sep,,45 a 57
6,10/07,lmb,Identifica las formas de responder más adecuadas en función del tipo de información que se solicita.,,,,,,,,,,,,,,,
6,10/07,cn,"Argumenta la importancia de la dieta correcta, del consumo de agua simple potable, la activación física, el descanso y el esparcimiento para promover un estilo de vida saludable.",6,cn,santillana,,86 y 87 ,,,,,,6,cn,sep,,25 a 28
6,10/08,vs,Consciencia de sí para la adquisición de estilos de vida activos.,6,vs,vidasaludable,https://packgoogle-pro.s3.amazonaws.com/vida-saludable/laguia_recursos/trim1/cgn4_t1/index.html,296,,,,,,,,,,
6,10/08,ing,Interpreta expresiones usadas por interlocutores.,,,,,,,,,,,,,,,
6,10/08,mat,"Lectura, escritura y comparación de números naturales, fraccionarios y decimales. Explicitación de los criterios de comparación.",6,mat,santillana,,52 a 55,6,mat,detectives,,7 a 9,6,mat,sep,,10 a 16
6,10/08,art,"Reconoce movimientos y sonidos reales de personas, animales y cosas, y los reinterpreta utilizando la ficción.",6,art,santillana,,174 y 175,,,,,,,,,,
6,10/08,es,Expresa la motivación de retribuir a su comunidad el apoyo y sustento para que pueda estudiar.,,,,,,6,es,socio,,50 y 51,,,,,
